"","external_gene_name","log2FC_TSC","pval_TSC","padj_TSC","log2FC_KD","pval_KD","padj_KD","Ratio"
"464","Fzd6",1.74953765100098,1.26482356032384e-22,2.01405253534963e-20,2.4445189137823,0.0247650316710412,0.0574433086502587,0.715698144586656
"465","Eif3h",-0.364242703422866,0.000258086479062292,0.00181964982460001,-0.759880584002675,0.0000927778036678033,0.00135241490731144,0.479342032275935
"466","Utp23",0.536551540185975,0.0000141957471953236,0.00014664015722758,0.75121545627022,0.00070402797725793,0.00461516944801016,0.714244542903776
"467","Eif3e",-0.457962286359704,0.0000461987137188102,0.000409983222323763,-1.44306155620862,7.63584167994699e-07,0.000168199175295549,0.31735464394389
"468","Ebag9",-0.479042352610734,0.00943861460112227,0.0369553179894091,-0.768682889022843,0.000263767709941806,0.00247907896059269,0.623198928259867
"469","Tbc1d31",0.902200023714717,0.000405240569611266,0.00265324110724149,2.12939950222829,0.0309628006332295,0.0680433304760163,0.423687533866059
"470","Asap1",-0.27503092035592,0.0380189072606877,0.110239908735585,-0.562531933504325,0.0120560955355022,0.0333277330522027,0.488916102313693
"471","Syngr1",0.397431118895362,0.0213473069790149,0.070444026294974,1.44313471832822,0.0000348753465854092,0.000827241569432659,0.275394330028843
"472","Deptor",-1.00909277082318,0.00000359505083034577,0.0000431892263098977,-0.424788599268165,0.0062742673819085,0.0207978636771612,2.37551754581377
"473","Dnal4",0.6227908208268,0.00217472449568946,0.0111031986578168,0.789276373370093,0.000958622176972796,0.00562733552045426,0.789065581891899
"474","Enpp2",0.779547375404833,0.00197883201447668,0.0102803033463687,2.47703745878598,0.00857953033087508,0.0260832758646982,0.314709562683359
"475","Parvb",0.351436568594375,0.000687310569321217,0.00421705383481382,1.32213030872584,0.0000044440810576283,0.000333077592182719,0.265810840485959
"476","Myh9",0.485928047941972,0.0019856005088072,0.0103091205746406,1.14031701531825,0.0000197524100307474,0.000623595592116225,0.426134172703152
"477","Nell2",3.77252670565283,4.26755873866904e-10,1.28399507932254e-08,2.26131122816801,0.0200378141745915,0.0488843758905313,1.66829167903134
"478","Slc38a4",-1.04477828546889,4.88539074788384e-07,0.00000732982314964723,-1.21005323729966,0.00175047732133722,0.00843541825000156,0.863415140147391
"479","Pmm1",1.68486736705097,5.79836288347155e-24,1.06381051206648e-21,0.7891356725286,0.00307322263262223,0.0124813519994503,2.13507946187784
"480","Nckap1l",1.03676097840415,0.00248703986177539,0.0124344626264535,0.783137390343394,0.000123227747044227,0.0015923180417322,1.32385580255534
"481","Litaf",1.9726235760101,3.74773411021059e-24,7.0286671162494e-22,0.555216588154069,0.00644601962610576,0.0211958246687807,3.55289020194532
"482","Nubp1",0.597452114820961,0.000420397145665127,0.00273866592886209,1.29663177602645,0.00308811888597289,0.0125316942483591,0.460772384162807
"483","Emp2",0.579919866339589,0.000211693153402912,0.00153949536246779,0.589282973423664,0.0159202999946648,0.041055603525609,0.984111017106643
"484","Mgrn1",0.447665970000338,0.000162317432125907,0.00122365160198891,0.874067712054902,0.0000531241270562923,0.0010177846509135,0.512163947742551
"485","Crebbp",-0.624747867239456,7.237913931316e-10,2.10273234503757e-08,-3.31146618627056,0.0000226335099178842,0.000663715169575093,0.188662010148157
"486","Hrasls",-0.841621996430773,2.69845409410137e-11,9.73230911417459e-10,-0.850216649327427,0.000727831174207972,0.00471700641722442,0.989891220192579
"487","Hes1",0.658609071075643,0.0452351855329466,0.125880189841239,0.691087831762212,0.0020165152969241,0.00930878775911708,0.953003425622831
"488","Rogdi",0.444858386315594,0.0147573735690948,0.0526187598588875,0.795015791030472,0.00120391871949782,0.00655693010120409,0.559559182766651
"489","Dgat1",0.743186168568634,6.65112031713231e-07,0.00000959523588315181,2.88293314305585,0.000606557154593554,0.00418484537698086,0.257788207943273
"490","Bop1",0.432334047222574,0.000378250715041449,0.00249784578215361,0.661554361104104,0.00181634758892829,0.00864342761098804,0.653512504249883
"491","Mroh1",0.307110435447514,0.0229580269188842,0.0744349858555218,0.457238515736211,0.00889973575386055,0.0267894935750427,0.67166352981666
"492","Slc52a2",0.417200063723085,0.0164715785363063,0.0574052408152856,1.09836268222894,0.000388611322244521,0.00315197266310072,0.379838163179806
"493","Bbx",0.539994592727139,0.00166870766622663,0.008885210314902,0.636892357217638,0.00111959880544647,0.00624474718333432,0.847858490697216
"494","Mcm4",-0.481307360030218,0.0111459469527276,0.0423245081248795,-1.25333419617469,0.000486935074898715,0.0036486557257031,0.384021565436592
"495","Naa50",-0.474896689735525,0.0000175811903949845,0.000177060210427771,-0.831363589854808,0.000111900701363361,0.00150168249835271,0.571226230653741
"496","Hira",0.275579992597996,0.0214520253866743,0.0706790428463158,0.921820093111396,0.0169554410646876,0.04305784614068,0.29895203484645
"497","St3gal6",-0.254017128006311,0.04344758383372,0.12210319139683,-0.616928694083084,0.000755673207419785,0.00481855186311886,0.411744712869688
"498","Snap29",0.720373013833084,1.23290723188726e-08,2.6851924086484e-07,0.492092096717332,0.0398541081668837,0.0827255215590308,1.46389876740264
"499","Dlg1",-0.74727039901105,1.47739277678002e-12,6.63215762746542e-11,-0.377996450904073,0.0386876377758717,0.0808587585768381,1.97692437911458
"500","Ypel1",0.849176844290808,0.0468619294774479,0.129182183186321,2.10721162288431,0.000118139844412721,0.00155715411069259,0.402986029057902
"501","Top3b",0.313603507545373,0.0222211195000899,0.0726458020612082,1.06189724423165,0.000235774537133183,0.00232125461673078,0.295323779441847
"502","Tfrc",1.82689406437353,3.35343100383147e-12,1.43661324653988e-10,1.34279996272042,0.0000744515622012927,0.00120482235623987,1.36051095851415
"503","Tmem41a",1.06309743976553,5.39107002148468e-07,0.00000798910192209305,0.655933935791895,0.0153227801157534,0.0399279354056271,1.62073858624509
"504","D16Ertd472e",1.18855231735227,0.00704140469357042,0.0292306615402792,1.51399098532561,0.0448487342982876,0.0905345432632294,0.78504583506265
"505","Eif4a2",-0.951677996847737,6.2664946214745e-08,0.00000117524625239853,-1.00629124280728,0.0000127672821097547,0.000518883718785325,0.945728191167412
"506","Masp1",2.07084436359139,2.83111856196785e-13,1.41380030199572e-11,1.07498025380302,0.000685130061410178,0.00454014998453138,1.9264022350785
"507","Dyrk1a",-0.188659529767907,0.0152407907497931,0.05394198093222,-0.786988085408906,0.000185405442478495,0.00200960607094992,0.239723489168051
"508","Kpna1",-0.404506286711785,0.0000531596835469183,0.000463232988429754,-0.654775957938156,0.00175105090762547,0.00843560638590218,0.617778160312341
"509","Parp9",0.510949127287248,0.0112253652952496,0.0425590612799907,0.820016766218078,0.000235416056991759,0.00231975083818775,0.623095951615414
"510","Ripply3",-1.08073969275325,0.0343539762488566,0.102077056421999,-1.12851479770176,0.000209906308110405,0.00216803065107614,0.957665504213324
"511","Runx1",1.52653916574346,9.21633686113324e-10,2.60573785392074e-08,1.60260842857685,0.0418317011452958,0.0858505439276478,0.952534092871996
"512","Itsn1",0.291933805503831,0.00301935298129112,0.0145610454203465,2.24871896363691,0.000109487360563078,0.00148088679686838,0.129822272246808
"513","Tmem50b",0.415354802034065,0.00290062503711115,0.014113476506601,0.682609277090609,0.00126483973685488,0.00677098361684176,0.60848103882264
"514","Paxbp1",-0.40905207167452,0.00126358326580494,0.00703895113647578,-0.458510118548311,0.0436546757721337,0.0887437813034798,0.892133139764984
"515","4930415O20Rik",1.51629869198163,0.00118289800053702,0.00665981832924096,1.47905993671373,0.0377056796487601,0.0792655848717596,1.02517731319979
"516","Prpf40b",0.301750939633644,0.0104101231483407,0.0399800838727742,1.254660353439,0.0000211862540509201,0.000645852813791736,0.240504084477166
"517","Dip2b",0.680138763194571,0.0000148529622010185,0.000152403130085709,0.652571844191053,0.000327817683382899,0.00283063896639615,1.04224350046498
"518","Amhr2",0.761617901052794,0.0000897180609836624,0.000727703580655088,1.05017430668622,0.000605193917618742,0.00417965110459272,0.7252299891587
"519","Sncg",-0.951513124666276,0.0476710593403333,0.13070822134592,-1.05541758431288,0.0240201713335399,0.0561373812882914,0.901551327937889
"520","Slc38a1",1.01039232031568,0.0109508531771143,0.0417621895111867,0.976314405986692,0.0151442843993235,0.039577145132338,1.03490465173926
"521","Vwa5a",0.541651761645622,0.00000807509240799865,0.0000886789100550483,0.912083478216346,0.0421568625963717,0.0863881439392502,0.593862047260045
"522","Kcnk5",1.85830753966766,0.00000928122704458241,0.000100293105816585,1.72041109613334,0.00316685303798874,0.0127627771304021,1.08015319352697
"523","Guca2a",4.58894785035105,1.04426003475746e-09,2.91822270309125e-08,1.56925785770805,0.00739872679805905,0.0234431626611818,2.9242790327992
"524","Dtwd1",-0.448352713759452,0.0155743809871286,0.0549613164711986,-0.437131097063933,0.0456989069753428,0.0918234837561596,1.02567105559612
"525","Tpi1",-0.516231019425365,0.0000598993012262258,0.000512438066597803,-0.724126522479505,0.000969291027283379,0.00566902079002926,0.712901686928579
"526","Rab12",-0.467424364829576,0.00000402071496998561,0.0000476584606589797,-0.738687306299896,0.000746993477437062,0.00478561424790386,0.63277703683703
"527","Ogfod2",0.444571365803197,0.0304586315598726,0.0930013100758122,0.703039333578573,0.00198732732708041,0.0092079771706034,0.632356320008816
"528","Mrps23",0.900033004688533,0.0283955742719899,0.0882505796606367,2.68355719982286,0.00000492553368145385,0.000344768403484024,0.335388045668616
"529","Tiam2",1.20230071612696,3.73388559954846e-08,7.36264661621243e-07,3.09123012542949,0.000258258028961778,0.00245137461373133,0.388939246624324
"530","Zfp54",1.40021980726579,0.0243684400359275,0.0781818854526554,2.54949067191976,0.00142707482308079,0.00734312625165619,0.549215505154772
"531","Thbs2",-0.524945256455722,0.0314088737592619,0.0954194348780745,-0.67408677069846,0.00676624110602708,0.0219416336010158,0.778750272627063
"532","Pla2g7",-0.909659960445302,0.00105671150591988,0.00605439019294696,-0.707445745694726,0.0302028906532873,0.0667562733432588,1.2858370638048
"533","Vegfa",-0.390543792502799,0.0100899493598475,0.0390257230166971,-0.470818483601301,0.0210389757477637,0.050715063880272,0.8294997034006
"534","Enpp5",-0.54241989763927,0.00088355181751649,0.00519995506550238,-0.590754139906787,0.0421795649826348,0.0864268120613243,0.918182135337818
"535","Trem2",2.7585827842737,0.0000021315655059155,0.0000269301603101405,2.67233876747775,0.0138946429324653,0.0371003665204615,1.03227286070372
"536","Stk38",0.365802861868506,0.000529201341483923,0.00335048366200568,1.51365490229032,0.00128477126125356,0.00684922797326203,0.241668600494742
"537","Mtch1",0.400140560566893,0.000670046368473139,0.0041261264697038,1.3393416830943,0.00000215814539034404,0.000244413632642987,0.29875913339936
"538","Lpin2",1.72552541824198,3.67463631087186e-19,3.95058511408957e-17,0.693081748153764,0.00179559912794096,0.00858327531329333,2.48964198355886
"539","Smchd1",-0.676138758792633,0.000227454095845665,0.00163718451333858,-0.967957360423203,0.000139925107082461,0.0017088443689483,0.698521222563995
"540","Clip4",0.471238782538435,0.000280636996696997,0.001957385069111,1.45640240066429,0.00000373525838786572,0.000313536236158844,0.323563585396108
"541","Lbh",1.62909037124426,1.25785012281455e-08,2.73598611120963e-07,3.31903697765316,1.13748474170145e-07,0.000105776062511215,0.490832245079766
"542","Ehd3",1.12756387276139,2.35372309120917e-11,8.63662870793903e-10,0.631029506726357,0.00176324367485816,0.00848016558623354,1.78686394335337
"543","Xdh",-0.577816749324466,0.00697264435449502,0.0289781604724552,-1.41269183890882,0.0000188624304001118,0.000611699897168226,0.409018253953231
"544","Prkd3",-0.479186666592327,0.00184878090985195,0.00970926352750189,-1.62779900634486,0.0489630244086149,0.0967780420656034,0.294377048225577
"545","Eif2ak2",0.613496881330467,0.00815753708709279,0.0329387775989669,0.873594842992499,0.000420146293614203,0.00331869734138253,0.702267059211263
"546","Man2a1",-0.511846202639377,0.00139660973096739,0.00766863228659678,-0.875606493719905,0.0000874587922388987,0.00130852511793462,0.584561908015166
"547","Vapa",-0.444700956579995,0.0000403120915896787,0.000363670654164717,-1.12636806328122,0.000035794024840508,0.000833980759029024,0.394809628465973
"548","Srsf7",-0.344192441213753,0.038295848603808,0.110795052350787,-1.00330536685192,0.0000719534330852357,0.00117963350984268,0.343058506996459
"549","Twsg1",0.377095013495871,0.0297242479443719,0.0913206372502828,2.11991295870527,0.00176284962197945,0.00848016558623354,0.177882309718122
"550","Slc3a1",3.05755206771334,0.0000101466679355647,0.00010880915380203,1.64908454545612,0.024084427071865,0.0562435533251274,1.8540905474726
"551","C3",-0.690311802502685,0.000380440336072745,0.00250936007525278,-0.752135842159301,0.017509195565764,0.0441311182078642,0.917802029645169
"552","Nme4",1.32702165113282,1.9479960130821e-07,0.00000320782680046954,2.28491128519122,0.00177641722161203,0.00853047200936159,0.580776006374254
"553","Tmem8",0.76364672188894,0.000583945230995071,0.00365458344603849,1.19854054212237,0.0461271841061874,0.0924860909741779,0.637147176128624
"554","Rgs11",2.4260741025974,3.44096828180037e-14,1.96216566312528e-12,1.15315245497211,0.00910577110440132,0.0272261590148239,2.10386240963784
"555","Ip6k3",0.981952468424523,0.0000330448906678853,0.000306464126144635,1.47836285980853,0.000109428529367472,0.00148074890579128,0.664216137404655
"556","Nudt3",0.285172357945332,0.0343562863637286,0.102077056421999,0.926941728842904,0.0000135111690359282,0.00052874113447261,0.307648635369249
"557","Mapre2",-0.326835652152437,0.0362299991629871,0.106259974956049,-2.95345120357872,2.09037130241975e-09,0.0000471389180552165,0.110662282741088
"558","Wac",-0.362625809007228,0.000880610030395077,0.00519341162162324,-1.41463459129811,0.00025311288503992,0.00243248332158224,0.256338853324994
"559","Zfp871",-1.11534300836739,0.0158845485034733,0.0557644122691609,-0.826280295246784,0.0148546677207795,0.0389721215582654,1.34983614492982
"560","Myo1f",1.22647999332531,0.000612305527331148,0.00381509966623198,0.917867059088179,0.00150820443546913,0.00762174341494783,1.33622835810636
"561","Dsc2",2.75608360116299,0.00000793958790513181,0.0000874183328445661,0.879784080564004,0.00188732596628578,0.00888693186678101,3.13268182733671
"562","Pfdn1",-0.250943316347838,0.0486893728098895,0.132595663707345,-0.467837146637201,0.00772226311192801,0.0242049438496861,0.53639031904929
"563","Dnajc18",0.18829995797303,0.0328185108139237,0.0985138972129143,0.894949636279891,0.00022106018383663,0.00223393129088413,0.210402854350275
"564","Bin1",0.339528547841163,0.00846129345010709,0.0339316160951194,0.893596933126055,0.00133478121441377,0.007022037801493,0.379957154344069
"565","Zfp521",-0.727588722066042,0.0025167553841844,0.0125458695007822,-0.601552619456871,0.00238252595391376,0.0104802792399751,1.20951800147253
"566","Atat1",0.813712422658088,0.0000849641112919069,0.000693450001526481,2.18348610122167,0.00174615214837864,0.00842821147731434,0.372666637173835
"567","Spry4",0.632997173724456,0.00479710503014494,0.0212576360734619,1.50733021100237,0.00000283113446654621,0.000268249990705253,0.41994592100925
"568","Gnl1",0.384922090329235,0.0258949815184107,0.0820964299491462,1.02351988908516,0.000367076302584016,0.00303214438147284,0.37607680557462
"569","Diaph1",0.750733024023375,1.51428460071658e-09,4.03785304510192e-08,1.11545256509144,0.000228117778047986,0.00227819749950005,0.673029985781452
"570","Gabbr1",0.416233912285832,0.0388729624882619,0.11200695354035,1.06001662352013,0.000148213036174587,0.00176267806996935,0.392667344124841
"571","Myot",-0.386783122205322,0.0179044655507763,0.0612504000874653,-2.0001047948306,0.0000231455845512971,0.000669991997830107,0.193381428415645
"572","Ankhd1",-0.368110887724762,0.000957902790619609,0.00556189927859249,-0.98224211066155,0.000562524886550437,0.00398432946902708,0.374765939811759
"573","Hbegf",1.19956146610468,0.0000044905545238374,0.0000525996320665174,0.764585787199787,0.00426716958463799,0.0157813542793569,1.56890369424463
"574","Rab27b",2.89381410264444,6.90664678315583e-17,5.60467745446573e-15,1.18130774480123,0.00159955774416438,0.00793550256512568,2.4496699656628
"575","Mbd2",-0.443250586786627,0.000913851795711877,0.00534844121353009,-0.805640662516035,0.00199029970347503,0.00921796127812975,0.550183980786601
"576","Smad4",-0.373701591577487,0.00908353173468332,0.0359233674202717,-0.404940915390338,0.014571612368028,0.0384030679945778,0.922854612548258
"577","Sec11c",0.613990520892405,0.0000216305092782033,0.000212268236108601,1.87159853230475,0.00719581334776183,0.0229647875599636,0.328056744165276
"578","Gnal",0.801775104290237,0.0147542137716834,0.0526187598588875,2.55483092555525,0.00829647013846615,0.0254773733709564,0.313827070226178
"579","Afg3l2",0.735110935343154,1.32529439973711e-11,5.00439466961134e-10,0.429520370590481,0.00681505333188173,0.0220602684505274,1.71146931711892
"580","Lox",1.61563672293348,6.28080387507758e-12,2.5062337732254e-10,2.60365276702468,0.025168377640909,0.0581158611500429,0.620526954821148
"581","Spire1",1.31457089764258,2.70793214441741e-17,2.34395829054469e-15,2.22464977213759,0.000206361233847338,0.00214449262851355,0.590911393832321
"582","Ldlrad4",0.460409532216327,0.0101684054247736,0.0392661896968095,1.13320454461608,0.00961327491008415,0.0283266896458712,0.406289874501262
"583","Cd74",0.90564947776507,0.00266731495339439,0.0131642131866503,1.20824544645025,0.000357205164932826,0.00298342144731718,0.749557534378308
"584","Timm21",-0.453804052175801,0.030080500360598,0.0921622319361625,-0.485895343070021,0.00294623462488748,0.0121150736521745,0.933954314747166
"585","Asrgl1",-0.522773827912557,0.00000173263453066965,0.0000224617037197949,-0.651436562759464,0.00742838439184637,0.0235140064890976,0.802493838691067
"586","Fth1",0.689265141320929,1.22720056091681e-07,0.00000212450443771434,0.694476782242647,0.00114538917831487,0.00634777553836063,0.992495586526466
"587","Pcsk5",0.896664149037075,0.00747815705009681,0.0307233314876895,2.37669026560042,0.00000891794363537018,0.000451216027477821,0.377274296956213
"588","Tmem132a",1.20075616471635,0.00663334095609984,0.0278171831050955,1.27628507241179,0.0000252336519555541,0.000699915705318233,0.940821287243681
"589","Ddb1",0.48252288868669,1.24035551143067e-07,0.00000214288236207147,0.416946936923688,0.0048256931637843,0.0172200005838939,1.15727649241612
"590","Naa40",0.504099645040239,0.000916234588746397,0.00535867069419627,1.1210944790318,0.000851026103814149,0.00519692740813665,0.449649565195961
"591","Lipn",4.48959214129575,0.0000284841181270563,0.00026934645930901,1.9408752502037,0.0322770017857233,0.0702332733891981,2.31317913957868
"592","Lipa",0.930432094234282,1.02009036991289e-07,0.00000178982384134716,1.56467466944987,0.000010570384009643,0.000482289692743323,0.594648914819727
"593","Snx15",0.797906493484326,5.28584302819784e-08,0.00000100585957692166,0.468486817273558,0.00704827996765806,0.0225898575057807,1.70315676784223
"594","Syvn1",0.398888550091738,0.0116425648456437,0.0437935261678374,1.48456178875225,0.00000336060511476566,0.000293928988420701,0.26869110677232
"595","Pola2",0.309926278483415,0.0395423776222356,0.113451604944028,1.52823417485113,0.000935465539718715,0.00553607548968033,0.202800253772369
"596","Chka",1.23944027384611,0.0000334714621262891,0.000309739478744317,1.00548798005614,0.0114833485482448,0.0321723507811151,1.23267537596711
"597","Banf1",-0.435310401758635,0.00285808222116148,0.013950714231054,-0.324430728610011,0.0219973186522216,0.0524449473243033,1.34176686537578
"598","Pacs1",0.858144505170846,8.77610418865793e-08,0.00000156919345974955,1.14259376203865,0.00020160427002678,0.00211658913140315,0.751049527558878
"599","Doc2g",2.15179910602759,9.68212582448534e-07,0.0000133081923282971,0.395923649558036,0.00995734544543891,0.0290197231479995,5.4348839945015
"600","Aldh3b1",1.04940334059547,0.000978311511017498,0.00565898560468278,1.80624045216338,0.00108185668627424,0.0060998647840548,0.580987619526831
"601","Gal",2.25198924850046,0.000441727357766455,0.00285776775459563,2.25655668515788,0.00204238940475072,0.00939649133363891,0.997975926469094
"602","Fosl1",2.91599482562569,0.0000105111602220836,0.000112289793283892,2.32826287827186,0.00813562136466729,0.0251249424245316,1.25243367183266
"603","Ltbp3",0.482345379543629,0.00275885911965497,0.0135329215578774,2.87441025719163,0.0177450887360664,0.0445817548932853,0.167806727775489
"604","Gpr137",0.458079966283234,0.0376802010027638,0.109429475692645,1.77081606997639,0.00000664571296616659,0.000392231612214405,0.258682973375852
"605","Plcb3",0.359587694331825,0.00347542323115851,0.0163676531023227,0.840611187370103,0.0211884902781229,0.0509558235147204,0.427769341800951
"606","Rcor2",2.38004006591695,2.27493482500004e-14,1.33793118157406e-12,2.4198495354317,0.000412970193132087,0.00328258172020625,0.983548783123968
"607","Eif3a",-0.335838585552826,0.00121987077840632,0.00683378654786599,-0.849011695276845,0.000239582428354496,0.00234747058466568,0.39556414525399
"608","Prdx3",-0.288385761588825,0.0124697907588956,0.0461573680305699,-0.388987495893941,0.0076735098610398,0.0240853899535636,0.741375403150374
"609","Aldh18a1",1.28104334186785,0.00301358534226453,0.0145456983105756,2.02203625750027,0.00000551767565359214,0.00035350572711327,0.633541232070455
"610","Xpnpep1",0.358566294364978,0.00190226630704612,0.00997463591072739,0.406846116880731,0.0084753132547111,0.02585135751598,0.881331489935527
"611","Arl3",-0.390371599308382,0.0324866400310616,0.0979182137650515,-0.339637911256718,0.038830009918981,0.0810999480112976,1.14937580985568
"612","Maged1",1.6551220448578,5.38085559478591e-18,4.96303068767166e-16,0.453923119861185,0.0039801836760039,0.0150343604666208,3.64626072662691
"613","Rab40b",1.18363831235191,0.00000114495970891866,0.0000154606199414704,1.99724941014044,0.0278933358756736,0.0628097928667809,0.592634202990541
"614","Wdr45b",0.273761733927326,0.0380413799760202,0.110239908735585,0.517029065556624,0.00413354690974727,0.0154327068854728,0.529490027088901
"615","Cnnm1",1.5218098635725,0.0479159710354943,0.131124136690679,1.48180574897025,0.000363854322683651,0.0030187994494767,1.02699686826701
"616","Got1",0.37016758598693,0.0335182335826039,0.100080358153329,0.281378537566585,0.037098364957445,0.0782807784198432,1.31555018086386
"617","Cutc",-0.605508037792386,0.000807129594588903,0.00482590875914491,-0.651738705310533,0.00334781341068463,0.0132814362081842,0.929065640660209
"618","Mgea5",-0.292144426098815,0.0409647136472756,0.116640249941357,-0.838917824847636,0.000777732354120846,0.00490719859490119,0.348239621862695
"619","Kcnip2",1.14791193567442,0.00225395210309427,0.0114316278690289,1.15986985130813,0.0000183387974115115,0.000605046160977748,0.989690295320443
"620","Actr1a",0.372463801450104,0.0404683742447691,0.115421711537252,1.55988334399271,0.00230014907024925,0.0102101769700537,0.238776702683893
"621","Bbs4",0.310405606837014,0.0478966292185388,0.131113721144943,0.743948790726789,0.00819742720095586,0.025265643695094,0.417240555675571
"622","Fgd1",0.65403761061037,0.0264756384118928,0.0835137919555857,0.996279053463924,0.000365671089087725,0.00302521955442283,0.656480338853228
"623","Maged2",1.60321423461454,1.2785903695405e-18,1.31297269864237e-16,0.323073312684651,0.0272039743952476,0.061641446336821,4.96238522857945
"624","Prdx4",0.789227853519239,0.0000567993572142265,0.000491145671321173,1.19767307557709,0.00378712823066704,0.0145099865702484,0.658967684598701
"625","Sp4",-1.11072288391354,6.87492950652038e-07,0.00000989274809382417,-1.83106100609642,0.029382775808043,0.0653770385652958,0.606600697745977
"626","Itga7",0.298885041502901,0.0486262340921888,0.132487845882495,1.23480602580038,0.00000420100566234179,0.000328305096680588,0.242050196757964
"627","Dnajc14",0.527028785690986,0.00000743186579292206,0.0000825279359991654,1.08818998024349,0.000254631830981444,0.00243606722729029,0.484316888833197
"628","Atp5b",0.192103947614299,0.0417069733174866,0.118295901971498,0.881866329144035,0.000853578984511125,0.00520594759828639,0.21783794353591
"629","Myo1a",1.21901688614092,0.019425999479131,0.065408227649761,1.96516764419937,0.00198948778207461,0.00921514721776185,0.620311905571578
"630","Nab2",1.48990465268214,0.00000605977112635617,0.0000688773581426032,1.5447870836919,0.0000016118895990855,0.000221053180648941,0.96447249488998
"631","Katnal2",0.800681636917724,0.0277819920632053,0.0867750266533756,1.79586134913342,0.0429101413647526,0.0875863231779551,0.445848248420786
"632","Crisp1",4.63297121270273,0.0000027167533154458,0.0000335205257393346,1.92094512830321,0.0054164236194364,0.0187049097749005,2.41181861180755
"633","Bet1l",0.432675161578725,0.0271772693752039,0.0852648940119083,0.625724698271775,0.033769276482138,0.0727190669700585,0.691478477313993
"634","Ric8a",0.519138089000441,0.0000014645632294898,0.0000193278833077078,0.873712658081068,0.000429099298045794,0.00336178860372684,0.594174851650452
"635","Cdhr5",2.27830002391088,0.0124362604817327,0.0460635595065102,1.44059246801885,0.0249676311780707,0.0577637756032515,1.58150210728511
"636","Rplp2",-0.409001495513805,0.0156018972816163,0.0550009240218049,-0.309053177453325,0.0209234558555871,0.0504950084350341,1.32340168408582
"637","Chm",-0.36809845486694,0.005425861902772,0.0234527843935694,-0.865303146662983,0.000772127044665171,0.00488822316696292,0.425398262200364
"638","Asl",0.890582952973633,8.0949098999918e-09,1.82910286749614e-07,0.717322100575339,0.0140260489445946,0.0373429063429848,1.24153842779879
"639","Phkg1",-1.07656625848717,5.90122801522551e-10,1.72928520258666e-08,-0.818602106430012,0.010530179089937,0.0302170647792357,1.31512764263723
"640","Dock9",-0.99007811152293,6.85145670673531e-15,4.4308711782753e-13,-0.866498022248448,0.000290817559034895,0.00263959805394099,1.14262016311798
"641","Tnrc6c",-0.461815648749605,0.00149634611940425,0.00812900745073201,-0.405864107714052,0.0104512037995372,0.030049709458302,1.13785781982716
"642","Cbx2",0.775079739102258,0.0168149619814851,0.0583391044780036,2.5338548246159,0.0000328176322168721,0.000801791999248727,0.305889560669582
"643","Rptor",0.3025619873686,0.00408338924685387,0.0186936607262399,1.16826393290486,0.0000172243050087469,0.000585405712282964,0.258984274740287
"644","Pde8a",-0.372269273792784,0.0334838081468962,0.0999952579107326,-0.484492540222028,0.0189041803502528,0.0467817524267079,0.768369464723201
"645","Map3k7cl",0.591524149777239,0.0146067391230296,0.0522235013043036,2.38837916006548,0.000381347455624393,0.00311184215598259,0.247667606411799
"646","Bach1",-0.431055506873611,0.0135417527078536,0.0491762573054778,-1.01089700080058,0.0000383374772005734,0.000866261803217965,0.426408928439038
"647","Hprt",0.478461948255842,0.0000641746370251196,0.000543504113570995,0.464404268325659,0.0033628429084391,0.0133263841502075,1.03027035040153
"648","Tmem47",-0.748691109733351,0.0118775678635414,0.0444329494611513,-0.976450297848228,0.0000178642980063945,0.000599475821661371,0.766747791857115
"649","Sec11a",0.347288647083648,0.0309649823488838,0.0943085415133181,1.5464611753526,0.000787938269160504,0.00495079463324156,0.224569910075153
"650","Pigq",0.48242222365816,0.0000827135775030009,0.000678387985749831,1.39874448139676,0.00000394884529508679,0.000316465642562098,0.344896605544726
"651","Rab40c",0.550599964346106,0.000615097760788734,0.00382966990201145,0.63877100111002,0.00360697145742139,0.0140068716535633,0.861967690125733
"652","Slc25a10",0.650311337332742,0.00779418866180896,0.0317773213581337,0.891635547860764,0.0176060085435483,0.0443120584409165,0.729346579881193
"653","Rpl14",-0.519217836100312,0.0000621456243400057,0.000529775754159069,-1.51384196044346,0.0360100630539609,0.0765141738338213,0.342980211717883
"654","Rassf3",1.11505631375089,2.85694682077975e-09,7.28435126706064e-08,1.14904491880804,0.000117798142442206,0.00155454666672708,0.970420125009205
"655","Itgb1",0.884756136795424,2.29761545815555e-18,2.23941915679946e-16,0.698918919873149,0.00132705736671295,0.00698807806430586,1.26589238270443
"656","Sec61a2",-0.570053753665114,0.000705898228801496,0.00432167435761351,-0.855429282393594,0.0042921706300532,0.0158492595855921,0.666394949761405
"657","Fam20c",1.36267157011742,1.66642272926541e-11,6.25056649939351e-10,1.06955561308258,0.0000615177642895459,0.00109114809095619,1.27405396545024
"658","Prkar1b",0.925277120361913,0.00296411926578349,0.0143562034683385,0.943938327462909,0.0119407685910283,0.0331103968167211,0.980230480574771
"659","Xiap",-0.401133327857839,0.000284446249284335,0.00198149741711527,-1.64160006635882,0.00077606860739853,0.00490148022157697,0.244355087501659
"660","Stag2",-0.496251359399042,0.000292178290727235,0.00202366736527903,-0.600855358893501,0.00063607160778804,0.00432379435990078,0.825908185811821
