,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name
8637,ENSMUSG00000032012,17.57598946,-0.442736299,0.235997827,-1.876018538,0.060652734,0.156394364,Nectin1
8638,ENSMUSG00000032013,0.4219443,1.160280658,1.375977524,0.843240996,0.399093675,NA,Trim29
8639,ENSMUSG00000032014,38.99110472,0.272125712,0.169170237,1.608590943,0.107705816,0.237611615,Oaf
8640,ENSMUSG00000032015,0.999007456,1.394915847,1.09770121,1.270760963,0.2038137,0.371268233,Pou2f3
8641,ENSMUSG00000032017,0.388558709,1.800231682,1.331702433,1.351827283,0.176430574,NA,Grik4
8642,ENSMUSG00000032018,151.0098578,0.02360552,0.183354852,0.128742271,0.897561586,0.947997122,Sc5d
8643,ENSMUSG00000032020,7.604230835,2.100775545,0.392244517,5.355780522,8.52E-08,1.53E-06,Ubash3b
8644,ENSMUSG00000032021,0.159725188,1.351162407,2.198560299,0.614566909,0.538840773,NA,Crtam
8645,ENSMUSG00000032023,0.042299559,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Jhy
8646,ENSMUSG00000032024,18.89106799,-0.266413833,0.224350982,-1.187486812,0.235035655,0.410037574,Clmp
8647,ENSMUSG00000032026,231.241346,0.254641574,0.117108526,2.174406792,0.029674598,0.091217911,Rexo2
8648,ENSMUSG00000032028,4.439818614,-0.358396867,0.486507999,-0.736672096,0.46132178,0.639455557,Nxpe2
8649,ENSMUSG00000032030,378.4505792,-0.314908424,0.128964494,-2.441822668,0.014613323,0.052235975,Cul5
8650,ENSMUSG00000032033,43.63670197,0.321035541,0.233067977,1.377433076,0.168378393,0.325849449,Barx2
8651,ENSMUSG00000032034,0,NA,NA,NA,NA,NA,Kcnj5
8652,ENSMUSG00000032035,125.5786969,-0.156507865,0.20034913,-0.781175668,0.434699183,0.616595459,Ets1
8653,ENSMUSG00000032036,1.708728185,-0.856775509,0.778397746,-1.100691148,0.2710311,0.452004144,Kirrel3
8654,ENSMUSG00000032038,8.473009753,-1.103477508,0.370051713,-2.981954873,0.002864142,0.013972212,St3gal4
8655,ENSMUSG00000032040,32.97382766,-0.052370182,0.192979366,-0.271377107,0.786101008,0.879745319,Dcps
8656,ENSMUSG00000032041,145.3636295,-0.418942039,0.21003197,-1.994658429,0.046080146,0.127694432,Tirap
8657,ENSMUSG00000032042,1295.093241,-0.281690492,0.101719476,-2.769287681,0.005617901,0.024109978,Srpr
8658,ENSMUSG00000032044,45.37832936,-0.031689855,0.152015589,-0.208464509,0.834866291,0.910852945,Rpusd4
8659,ENSMUSG00000032046,107.0041797,0.577678604,0.140616384,4.10818844,3.99E-05,0.000360521,Abhd12
8660,ENSMUSG00000032047,1221.297065,0.038921646,0.132943861,0.29276753,0.769699849,0.869654177,Acat1
8661,ENSMUSG00000032050,563.1071194,-0.54476072,0.118245251,-4.607040992,4.08E-06,4.83E-05,Rdx
8662,ENSMUSG00000032051,55.3056395,0.267170446,0.168981739,1.581061053,0.113864079,0.247520553,Fdx1
8663,ENSMUSG00000032053,0.652514737,-1.006442382,1.761573948,-0.571331328,0.56777507,0.726351023,Pou2af1
8664,ENSMUSG00000032056,0,NA,NA,NA,NA,NA,Btg4
8665,ENSMUSG00000032057,0,NA,NA,NA,NA,NA,4833427G06Rik
8666,ENSMUSG00000032058,31.62821821,-0.558019572,0.225059884,-2.479427085,0.013159363,0.048046051,Ppp2r1b
8667,ENSMUSG00000032059,63.82752319,0.281769196,0.13514338,2.084964843,0.037072492,0.107974011,Alg9
8668,ENSMUSG00000032060,13285.99097,1.185758785,0.250778331,4.728314367,2.26E-06,2.84E-05,Cryab
8669,ENSMUSG00000032062,74.27822164,0.118358809,0.251363055,0.470867959,0.637735031,0.778895049,2310030G06Rik
8670,ENSMUSG00000032064,24.33696782,-0.321463338,0.247268213,-1.300059293,0.193580648,0.358115712,Dixdc1
8671,ENSMUSG00000032065,0,NA,NA,NA,NA,NA,Tex12
8672,ENSMUSG00000032066,0.486587697,0.240664832,1.588117328,0.151540965,0.879548999,NA,Bco2
8673,ENSMUSG00000032067,31.11714136,-0.524754842,0.191531065,-2.739789709,0.006147851,0.026066207,Pts
8674,ENSMUSG00000032068,4.069745629,1.835288931,0.375544741,4.887004744,1.02E-06,1.40E-05,Plet1
8675,ENSMUSG00000032076,67.50147674,-1.830112806,0.314250708,-5.823734866,5.75E-09,1.35E-07,Cadm1
8676,ENSMUSG00000032077,52.82659595,-0.148104948,0.178279763,-0.830744587,0.406117933,0.590529341,Bud13
8677,ENSMUSG00000032078,226.6104936,-0.041610307,0.116485895,-0.357213263,0.720932157,0.837700217,Zpr1
8678,ENSMUSG00000032079,0,NA,NA,NA,NA,NA,Apoa5
8679,ENSMUSG00000032080,0.028750267,0.404903003,3.697420426,0.109509592,0.912798314,NA,Apoa4
8680,ENSMUSG00000032081,1.04881416,-1.162878131,1.364154383,-0.852453465,0.393962456,0.578737363,Apoc3
8681,ENSMUSG00000032083,0.159902095,-0.779611132,2.227224694,-0.350037037,0.726310903,NA,Apoa1
8682,ENSMUSG00000032085,98.56023692,-0.444300496,0.277610681,-1.60044453,0.109500003,0.240375934,Tagln
8683,ENSMUSG00000032086,258.0113533,-0.219419772,0.195472522,-1.122509542,0.261645853,0.441058658,Bace1
8684,ENSMUSG00000032087,0.087916348,-0.475887432,3.484516747,-0.136572003,0.891369107,NA,Dscaml1
8685,ENSMUSG00000032089,11.46072821,0.513009905,0.319049482,1.607932107,0.107850049,0.237743369,Il10ra
8686,ENSMUSG00000032091,0.162712807,-0.779611149,2.217668998,-0.351545316,0.725179282,NA,Tmprss4
8687,ENSMUSG00000032092,2.913382067,-1.937752195,0.763113257,-2.53927209,0.011108339,0.042230025,Mpzl2
8688,ENSMUSG00000032093,0.753858956,0.48234832,1.150101595,0.419396271,0.674926549,0.807057036,Cd3e
8689,ENSMUSG00000032094,0.808506228,0.103564207,1.227841895,0.084346533,0.932780916,0.966211051,Cd3d
8690,ENSMUSG00000032096,499.2843553,-0.359211456,0.074936634,-4.79353601,1.64E-06,2.14E-05,Arcn1
8691,ENSMUSG00000032097,398.2011472,-0.421033877,0.142802789,-2.948358934,0.003194659,0.015240998,Ddx6
8692,ENSMUSG00000032098,0.069894979,0.253042876,3.697420426,0.06843768,0.945437228,NA,Treh
8693,ENSMUSG00000032099,0,NA,NA,NA,NA,NA,Pate4
8694,ENSMUSG00000032101,0.118764381,1.194809718,2.740228279,0.436025614,0.662818146,NA,Ddx25
8695,ENSMUSG00000032103,0.081150339,-0.475887411,3.568563018,-0.133355474,0.893912258,NA,Pus3
8696,ENSMUSG00000032105,5.61345643,0.674750233,0.398279298,1.694163458,0.090234227,0.209212021,Pdzd3
8697,ENSMUSG00000032108,0,NA,NA,NA,NA,NA,D730048I06Rik
8698,ENSMUSG00000032109,71.69724634,-0.246565893,0.149619523,-1.647952674,0.099362383,0.224134426,Nlrx1
8699,ENSMUSG00000032110,0.057500535,0.948440758,3.696469708,0.256580152,0.797502899,NA,Acrv1
8700,ENSMUSG00000032112,224.4032556,0.275928147,0.123729734,2.230087611,0.025741627,0.081733056,Trappc4
8701,ENSMUSG00000032113,1.00656507,-1.071023885,1.047734701,-1.022228131,0.306672939,0.491206352,Chek1
8702,ENSMUSG00000032114,299.0257954,-1.024509452,0.175964583,-5.822248052,5.81E-09,1.36E-07,Slc37a4
8703,ENSMUSG00000032115,122.8541198,0.841603322,0.154041785,5.46347423,4.67E-08,8.98E-07,Hyou1
8704,ENSMUSG00000032116,129.4963277,0.109999965,0.130786379,0.841065912,0.400311011,0.585059273,Stt3a
8705,ENSMUSG00000032118,26.73786561,1.450394533,0.199671996,7.263885576,3.76E-13,1.82E-11,Fez1
8706,ENSMUSG00000032119,20.85187025,-0.502612289,0.216772761,-2.318613683,0.020415993,0.068099088,Hinfp
8707,ENSMUSG00000032120,83.19276171,-0.45487657,0.183539451,-2.478358567,0.013198843,0.048158942,C2cd2l
8708,ENSMUSG00000032121,11.44570749,0.26034736,0.263237309,0.989021507,0.322652619,0.507601226,Tmem218
8709,ENSMUSG00000032122,5.633560556,2.160937075,0.362456415,5.961922552,2.49E-09,6.41E-08,Slc37a2
8710,ENSMUSG00000032123,49.09144924,-0.003338736,0.179660498,-0.018583584,0.985173299,0.992497645,Dpagt1
8711,ENSMUSG00000032125,50.0497111,-0.273227785,0.195269719,-1.399232747,0.1617432,0.317264784,Robo4
8712,ENSMUSG00000032126,90.41942976,0.087035053,0.112093314,0.776451778,0.437482283,0.619069706,Hmbs
8713,ENSMUSG00000032127,233.6981326,0.165130381,0.104773469,1.576070561,0.115009543,0.249325208,Vps11
8714,ENSMUSG00000032128,0.243926598,-0.930823352,2.041096066,-0.456040932,0.648360545,NA,Robo3
8715,ENSMUSG00000032131,6.171646948,-0.391964052,0.419882395,-0.933509135,0.350557156,0.536402342,Abcg4
8716,ENSMUSG00000032135,82.11745831,-0.240283199,0.202724232,-1.185271223,0.235910227,0.41101659,Mcam
8717,ENSMUSG00000032171,77.90668822,0.274440089,0.148423673,1.849031786,0.064453223,0.163324719,Pin1
8718,ENSMUSG00000032172,0.948730163,1.664725518,0.843860927,1.972748665,0.048524204,0.132316647,Olfm2
8719,ENSMUSG00000032174,0.041883924,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Icam5
8720,ENSMUSG00000032175,55.4103966,0.555750348,0.137000388,4.056560394,4.98E-05,0.000437122,Tyk2
8721,ENSMUSG00000032177,234.4022912,-0.556375173,0.174082416,-3.196044641,0.001393256,0.007657688,Pde4a
8722,ENSMUSG00000032178,170.5340617,-0.188751417,0.132837148,-1.420923441,0.155339018,0.308285394,Ilf3
8723,ENSMUSG00000032179,4.981127767,-1.851724355,0.568100291,-3.259502563,0.001116078,0.006336453,Bmp5
8724,ENSMUSG00000032180,62.63194732,-0.367873276,0.153627053,-2.394586555,0.016639116,0.057847916,Tmed1
8725,ENSMUSG00000032181,3.462855405,0.123405389,0.534943987,0.23068843,0.817556862,0.899931021,Scg3
8726,ENSMUSG00000032182,26.13797448,0.103102482,0.184650311,0.558366142,0.576594388,0.733438791,Yipf2
8727,ENSMUSG00000032184,93.90838593,0.592798253,0.339378669,1.7467163,0.080686561,0.192373809,Lysmd2
8728,ENSMUSG00000032185,362.5398898,-0.610902674,0.103284433,-5.914760408,3.32E-09,8.35E-08,Carm1
8729,ENSMUSG00000032186,26.71159059,-0.450505196,0.253018618,-1.78052192,0.074990585,0.182203266,Tmod2
8730,ENSMUSG00000032187,520.8764445,0.580526674,0.092483816,6.277062296,3.45E-10,1.06E-08,Smarca4
8731,ENSMUSG00000032191,0.137533651,0.101186394,2.636204355,0.038383365,0.969382024,NA,Bcl2l10
8732,ENSMUSG00000032192,25.72073721,1.230435418,0.210223918,5.852975384,4.83E-09,1.15E-07,Gnb5
8733,ENSMUSG00000032193,55.05717198,-0.356353758,0.274807278,-1.296740615,0.19472045,0.359790528,Ldlr
8734,ENSMUSG00000032194,101.3924082,-0.031157113,0.132000576,-0.236037709,0.813403409,0.897700807,Kank2
8735,ENSMUSG00000032198,130.5992985,-0.384704301,0.188722836,-2.038461843,0.041503767,0.117837188,Dock6
8736,ENSMUSG00000032199,976.5830242,-0.283826394,0.157130499,-1.806310008,0.070869929,0.174833899,Polr2m
8737,ENSMUSG00000032202,9.858826242,0.561426822,0.337348017,1.664236316,0.096065213,0.218735294,Rab27a
8738,ENSMUSG00000032204,0.548395113,-1.36631588,1.325061024,-1.031134307,0.302477842,NA,Aqp9
8739,ENSMUSG00000032207,0.078767164,-0.475887379,3.697420426,-0.128707943,0.89758875,NA,Lipc
8740,ENSMUSG00000032212,229.764527,0.090499847,0.112241604,0.806295022,0.42007276,0.603402428,Sltm
8741,ENSMUSG00000032215,26.20283322,0.498055854,0.285211448,1.746268807,0.080764253,0.192490798,Rsl24d1
8742,ENSMUSG00000032216,4504.070756,-0.149580579,0.067787705,-2.206603396,0.02734178,0.085717291,Nedd4
8743,ENSMUSG00000032217,107.2208156,-0.12622811,0.134684259,-0.937215015,0.348647968,0.534872539,Rnf111
8744,ENSMUSG00000032218,2.519188758,1.850536502,0.543978388,3.40185666,0.000669297,0.004124523,Ccnb2
8745,ENSMUSG00000032220,80.52348482,0.519560299,0.177872988,2.920962339,0.00348952,0.016424877,Myo1e
8746,ENSMUSG00000032221,2.462251048,0.288295139,0.56122111,0.513692614,0.607466917,0.756851503,Mns1
8747,ENSMUSG00000032224,1.749306048,0.768504553,0.699393046,1.098816407,0.271848154,0.452874556,Fam81a
8748,ENSMUSG00000032226,0,NA,NA,NA,NA,NA,Gcnt3
8749,ENSMUSG00000032228,322.0282336,0.146103012,0.155049159,0.942301223,0.346038442,0.532529437,Tcf12
8750,ENSMUSG00000032231,378.9659105,1.495730803,0.170352582,8.780206237,1.63E-18,1.62E-16,Anxa2
8751,ENSMUSG00000032232,72.0248947,2.106901526,0.141754399,14.86304154,5.73E-50,6.04E-47,Cgnl1
8752,ENSMUSG00000032235,37.59535816,-0.263726076,0.182187956,-1.447549454,0.147743096,0.2973713,Ice2
8753,ENSMUSG00000032238,594.2111837,-0.931578972,0.200708195,-4.641459559,3.46E-06,4.18E-05,Rora
8754,ENSMUSG00000032239,76.1132407,-0.028945892,0.141645321,-0.204354736,0.838076299,0.9131522,Rp9
8755,ENSMUSG00000032243,26.1344296,-0.367096915,0.301850403,-1.216155127,0.223925834,0.396521627,Itga11
8756,ENSMUSG00000032244,77.42347082,0.042118256,0.166159286,0.253481204,0.799896384,0.889072242,Fem1b
8757,ENSMUSG00000032245,255.88764,-0.154313352,0.161297049,-0.956702881,0.338717243,0.524946814,Cln6
8758,ENSMUSG00000032246,1.403958495,0.478906211,0.78077127,0.613375811,0.539627876,0.703458366,Calml4
8759,ENSMUSG00000032249,860.1255572,0.326629754,0.11004447,2.96816145,0.002995869,0.014472604,Anp32a
8760,ENSMUSG00000032251,14.28401081,-0.253803197,0.243821263,-1.040939553,0.297903603,0.481916323,Irak1bp1
8761,ENSMUSG00000032252,50.32886343,0.128647017,0.150417845,0.855264327,0.392404831,0.577655778,Glce
8762,ENSMUSG00000032253,51.12383773,-0.483349193,0.234458583,-2.061554695,0.039250151,0.112862572,Phip
8763,ENSMUSG00000032254,1.88799368,-0.094044284,0.630615341,-0.14913098,0.881450281,0.938142335,Kif23
8764,ENSMUSG00000032257,0.091574043,-0.475887442,3.4426997,-0.138230889,0.890057943,NA,Ankk1
8765,ENSMUSG00000032258,3.866915638,0.762874735,0.461816674,1.651899503,0.098555039,0.222751809,Lca5
8766,ENSMUSG00000032259,0.082561263,1.003517744,3.552555814,0.282477685,0.777577255,NA,Drd2
8767,ENSMUSG00000032261,8.580660498,2.057503591,0.292090481,7.044062447,1.87E-12,8.25E-11,Sh3bgrl2
8768,ENSMUSG00000032262,0.461085319,0.366593052,1.280205331,0.286354886,0.774606324,NA,Elovl4
8769,ENSMUSG00000032263,261.9213589,0.128782322,0.137118115,0.939207207,0.347624369,0.534142169,Bckdhb
8770,ENSMUSG00000032264,63.68737938,1.113810085,0.133331692,8.35367847,6.62E-17,5.45E-15,Zw10
8771,ENSMUSG00000032265,13.26928034,0.692308068,0.311351141,2.2235604,0.026178035,0.082838219,Tent5a
8772,ENSMUSG00000032267,1220.96972,0.590302806,0.127307311,4.636833526,3.54E-06,4.26E-05,Usp28
8773,ENSMUSG00000032268,0.569663706,0.811994799,1.12623684,0.720980499,0.470921513,NA,Tmprss5
8774,ENSMUSG00000032269,0,NA,NA,NA,NA,NA,Htr3a
8775,ENSMUSG00000032271,12.38997921,1.861243856,0.342510164,5.434127361,5.51E-08,1.04E-06,Nnmt
8776,ENSMUSG00000032274,0,NA,NA,NA,NA,NA,Cyp19a1
8777,ENSMUSG00000032278,0.188193207,-0.202535935,2.171538103,-0.093268423,0.925690317,NA,Paqr5
8778,ENSMUSG00000032279,3085.405681,-0.243141218,0.102950713,-2.361724454,0.018190157,0.061964007,Idh3a
8779,ENSMUSG00000032280,36.77389832,-0.057750609,0.236002085,-0.244703808,0.806685779,0.892972801,Tle3
8780,ENSMUSG00000032281,0.929326122,0.286625757,0.85483237,0.335300542,0.737398385,0.849525094,Acsbg1
8781,ENSMUSG00000032285,552.881105,1.145782868,0.207267872,5.528029286,3.24E-08,6.46E-07,Dnaja4
8782,ENSMUSG00000032288,87.60607416,-0.665492557,0.14516761,-4.584304704,4.55E-06,5.32E-05,Imp3
8783,ENSMUSG00000032289,21.70110689,3.31698801,0.256410876,12.93622197,2.81E-38,1.53E-35,Thsd4
8784,ENSMUSG00000032290,45.87830191,0.797394898,0.181645928,4.389830854,1.13E-05,0.000120121,Ptpn9
8785,ENSMUSG00000032291,0.114571326,0.101186004,2.769191004,0.036539915,0.970851852,NA,Crabp1
8786,ENSMUSG00000032292,0.381138638,1.446247218,1.167531133,1.238722615,0.21544824,NA,Nr2e3
8787,ENSMUSG00000032293,144.5034931,-0.100615616,0.12739851,-0.789770743,0.429661668,0.611763551,Ireb2
8788,ENSMUSG00000032294,7679.815199,-0.112347373,0.129010566,-0.870838543,0.383842317,0.56902112,Pkm
8789,ENSMUSG00000032295,111.7728604,-0.220603895,0.12158685,-1.814372979,0.069620323,0.172685001,Man2c1
8790,ENSMUSG00000032297,0.221153376,0.363954831,1.696887594,0.21448376,0.83016983,NA,Celf6
8791,ENSMUSG00000032298,23.83586777,-0.040516058,0.237959274,-0.170264671,0.864801994,0.92876061,Neil1
8792,ENSMUSG00000032299,42.88784871,0.223190082,0.163772004,1.362809736,0.172942482,0.331527104,Commd4
8793,ENSMUSG00000032300,11.69306249,0.915935545,0.304358872,3.009393282,0.0026177,0.012968642,1700017B05Rik
8794,ENSMUSG00000032301,304.922003,0.134840885,0.088414753,1.525094846,0.127235443,0.2681441,Psma4
8795,ENSMUSG00000032303,0,NA,NA,NA,NA,NA,Chrna3
8796,ENSMUSG00000032305,41.6549566,0.135003632,0.160173684,0.842857757,0.399308001,0.58412915,Fam219b
8797,ENSMUSG00000032306,474.6930587,0.589552089,0.121927368,4.83527283,1.33E-06,1.77E-05,Mpi
8798,ENSMUSG00000032307,107.7398068,-0.155164604,0.112966664,-1.373543295,0.169583511,0.327393353,Ube2q2
8799,ENSMUSG00000032308,55.76262259,0.755747655,0.146227716,5.168292819,2.36E-07,3.81E-06,Ulk3
8800,ENSMUSG00000032309,78.25467671,0.247910791,0.11292418,2.195373848,0.028136791,0.087623783,Fbxo22
8801,ENSMUSG00000032310,0,NA,NA,NA,NA,NA,Cyp1a2
8802,ENSMUSG00000032311,13.09394267,-1.034853044,0.485304372,-2.132379397,0.03297567,0.098884969,Nrg4
8803,ENSMUSG00000032312,21.52744924,0.279683831,0.214717319,1.302567636,0.192722413,0.357036726,Csk
8804,ENSMUSG00000032313,9.701027804,-0.781654319,0.452101651,-1.728934893,0.083820748,0.198014053,Tmem266
8805,ENSMUSG00000032314,1353.123682,0.199397948,0.13129131,1.518744448,0.128826834,0.270153824,Etfa
8806,ENSMUSG00000032315,4.629865964,-1.44139406,0.550663375,-2.61755934,0.008856109,0.035217527,Cyp1a1
8807,ENSMUSG00000032316,120.5604931,-0.488228361,0.138301092,-3.530184415,0.00041527,0.002711545,Clk3
8808,ENSMUSG00000032318,0.160020384,-0.050674252,2.226818203,-0.022756349,0.981844628,NA,Isl2
8809,ENSMUSG00000032320,164.1283568,0.202796312,0.135408141,1.497667057,0.134219775,0.2773963,Rcn2
8810,ENSMUSG00000032322,3.523031704,0.696233355,0.524358901,1.327780179,0.184250737,0.346201078,Pstpip1
8811,ENSMUSG00000032323,1.883045896,-0.214979571,0.669606422,-0.321053628,0.748169751,0.855985713,Cyp11a1
8812,ENSMUSG00000032324,225.8075625,0.090881666,0.132031127,0.688335158,0.491241747,0.664982712,Tspan3
8813,ENSMUSG00000032327,2.028293397,-1.159786462,0.850298803,-1.363975178,0.172575378,0.331132625,Stra6
8814,ENSMUSG00000032328,457.0774342,-0.099772487,0.091172239,-1.094329684,0.273810411,0.455202965,Tmem30a
8815,ENSMUSG00000032329,115.2050251,-0.140849814,0.12385641,-1.137202451,0.255453663,0.434230889,Hmg20a
8816,ENSMUSG00000032330,629.3925706,-0.392671601,0.221796893,-1.77041074,0.076658742,0.184879241,Cox7a2
8817,ENSMUSG00000032332,34.42774396,0.540744281,0.338301312,1.598410241,0.109951707,0.241134709,Col12a1
8818,ENSMUSG00000032333,45.22415753,0.824996905,0.164406367,5.018035001,5.22E-07,7.76E-06,Stoml1
8819,ENSMUSG00000032334,48.30937455,0.396975927,0.214357867,1.851930755,0.064035767,0.162621518,Loxl1
8820,ENSMUSG00000032336,851.4895592,-0.093193049,0.10966412,-0.849804371,0.395433859,0.580237113,Nptn
8821,ENSMUSG00000032338,5.030042987,-1.216387764,0.501141526,-2.427234025,0.015214438,0.053871303,Hcn4
8822,ENSMUSG00000032340,368.8521979,-0.744149617,0.096538169,-7.708346044,1.27E-14,7.74E-13,Neo1
8823,ENSMUSG00000032342,123.5809836,-0.392623345,0.115198826,-3.408223481,0.000653873,0.004043732,Mto1
8824,ENSMUSG00000032343,0.165122526,2.076100092,2.908255699,0.71386436,0.475311058,NA,Impg1
8825,ENSMUSG00000032344,0.900323438,0.634657933,0.927669441,0.68414233,0.493885294,0.666742967,Cgas
8826,ENSMUSG00000032346,0.094740308,-0.47588745,3.408310991,-0.139625595,0.888955817,NA,Ooep
8827,ENSMUSG00000032348,145.7367028,0.838377939,0.22255771,3.767013677,0.000165212,0.001241591,Gsta4
8828,ENSMUSG00000032349,64.51794212,-0.280013523,0.18489396,-1.514454678,0.12991056,0.271559219,Elovl5
8829,ENSMUSG00000032350,156.2955901,0.325912328,0.157831301,2.064941015,0.038928582,0.112109799,Gclc
8830,ENSMUSG00000032352,3.718214564,0.97136085,0.425684104,2.281881895,0.022496314,0.073304109,Lrrc1
8831,ENSMUSG00000032353,227.4803091,-0.070085606,0.12171701,-0.575807817,0.564745089,0.723997222,Tmed3
8832,ENSMUSG00000032355,793.8601966,0.439717171,0.117221096,3.751177766,0.000176006,0.001314514,Mlip
8833,ENSMUSG00000032356,0.197525543,-0.932205356,2.146458975,-0.434299172,0.664071205,NA,Rasgrf1
8834,ENSMUSG00000032357,0.126498636,-0.627748902,2.696125445,-0.232833715,0.815890532,NA,Tinag
8835,ENSMUSG00000032358,0.05554496,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Fam83b
8836,ENSMUSG00000032359,61.10108683,0.473700238,0.198433623,2.387197442,0.016977371,0.058805877,Ctsh
8837,ENSMUSG00000032360,0,NA,NA,NA,NA,NA,Hcrtr2
8838,ENSMUSG00000032363,7.218282843,0.869421874,0.327856454,2.651836995,0.008005518,0.032466396,Adamts7
8839,ENSMUSG00000032366,41034.29204,-0.880702407,0.144066363,-6.113171667,9.77E-10,2.75E-08,Tpm1
8840,ENSMUSG00000032368,5.48784831,-0.412709487,0.526359039,-0.784083595,0.432991061,0.615086358,Zic1
8841,ENSMUSG00000032369,8.852008235,-0.230585006,0.383647476,-0.601033555,0.547817638,0.71076616,Plscr1
8842,ENSMUSG00000032370,154.0038853,-0.075331423,0.112531337,-0.669426181,0.503223655,0.674945976,Lactb
8843,ENSMUSG00000032372,9.180164941,0.109407033,0.333799466,0.327762755,0.74309105,0.852776301,Plscr2
8844,ENSMUSG00000032373,0.86629371,-1.528848777,1.142695273,-1.33793218,0.180918546,0.342000687,Car12
8845,ENSMUSG00000032374,25.41887175,1.306949732,0.215220866,6.072597694,1.26E-09,3.43E-08,Plod2
8846,ENSMUSG00000032375,18.57304886,-0.442022254,0.235585679,-1.876269622,0.060618266,0.156329368,Aph1b
8847,ENSMUSG00000032376,57.57692118,0.24040668,0.180802008,1.329668194,0.183627619,0.345381165,Usp3
8848,ENSMUSG00000032377,20.42458336,0.379427497,0.232658345,1.630835538,0.102925027,0.230071715,Plscr4
