h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
5.714617e-01	4.726529e-01	9.413331e-01	8.910735e-01	1.948153e-02	139	
5.364274e-01	5.314564e-01	4.551821e-01	3.799599e-01	1.797713e-02	143	
1.666896e-01	1.431823e-01	3.517844e-01	3.203393e-01	1.861233e-02	150	
4.914330e-01	4.514446e-01	5.742641e-01	5.693872e-01	1.857794e-02	136	
4.069019e-01	3.747789e-01	4.784659e-01	5.866175e-01	2.133282e-02	139	
1.202353e-01	1.303120e-01	2.182981e-01	2.872937e-01	2.051320e-02	139	
3.195747e-01	4.002732e-01	8.048549e-01	8.327386e-01	1.852811e-02	134	
3.529153e-01	2.623395e-01	7.560104e-01	5.514244e-01	1.780722e-02	135	
1.114446e-01	8.541130e-02	8.887185e-01	8.396338e-01	1.721233e-02	135	
3.230538e-03	3.461037e-03	7.722861e-02	8.707040e-02	1.876015e-02	139	
2.195911e-02	2.339307e-02	2.279449e-01	4.591052e-01	1.754009e-02	137	
1.247224e-01	1.050336e-01	2.729267e-01	3.507049e-01	1.749229e-02	137	
5.894438e-02	6.297018e-02	8.864259e-01	8.985458e-01	1.480796e-02	125	
4.507452e-02	5.405411e-02	7.819269e-01	8.340339e-01	1.749095e-02	130	
3.370806e-02	2.324890e-02	8.631269e-02	7.345267e-02	1.884775e-02	129	
4.659656e-01	4.252960e-01	9.430039e-01	9.095908e-01	1.880500e-02	139	
2.832638e-01	2.954085e-01	8.172955e-01	8.463144e-01	1.569793e-02	129	
2.300818e-01	1.942302e-01	3.999963e-01	4.071062e-01	1.533307e-02	106	
4.090117e-01	3.738766e-01	7.935830e-01	7.506776e-01	1.334797e-02	102	
2.233397e-01	1.905157e-01	4.658723e-01	4.512999e-01	1.215243e-02	93	
4.503022e-01	4.271216e-01	2.595653e-01	2.656179e-01	1.365448e-02	87	
3.619329e-02	4.886868e-02	5.815318e-02	4.699472e-02	8.853253e-03	85	
1.479884e-01	1.177444e-01	5.995988e-01	5.453958e-01	1.052236e-02	77	
1.371154e-01	1.062202e-01	9.740037e-01	9.769781e-01	1.188332e-02	86	
5.525442e-01	6.040042e-01	5.992293e-01	5.448386e-01	8.932975e-03	77	
6.140009e-01	4.682742e-01	2.716178e-01	4.497405e-01	1.128189e-02	74	
4.687705e-01	4.091254e-01	4.438796e-01	3.346648e-01	9.519226e-03	68	
4.610981e-01	4.627174e-01	1.488355e-01	1.358894e-01	9.333183e-03	65	
2.671779e-01	2.644934e-01	5.429799e-01	4.453514e-01	7.378825e-03	58	
6.838571e-01	6.711833e-01	7.944969e-01	8.008820e-01	9.534268e-03	62	
3.155117e-01	2.312518e-01	9.488824e-01	9.245016e-01	8.796356e-03	66	
2.290076e-01	2.100368e-01	7.479806e-01	7.258772e-01	9.444057e-03	68	
3.612826e-01	3.516811e-01	8.877410e-01	8.770810e-01	8.417750e-03	64	
5.108559e-01	5.516055e-01	1.637820e-01	1.772054e-01	8.843206e-03	58	
2.907671e-01	3.671687e-01	4.868242e-01	5.508867e-01	7.794591e-03	60	
6.330091e-01	6.261396e-01	8.730911e-01	8.549070e-01	9.077571e-03	71	
1.358951e-01	1.048758e-01	8.593564e-01	8.324446e-01	8.551688e-03	56	
3.987929e-01	4.516875e-01	5.964630e-01	7.317683e-01	9.323166e-03	78	
2.561902e-02	2.765605e-02	8.994978e-01	9.016250e-01	1.317293e-02	77	
4.676520e-01	2.908085e-01	3.702144e-01	3.303874e-01	8.415014e-03	67	
3.193244e-02	3.115339e-02	7.185945e-01	6.842143e-01	9.183745e-03	75	
2.722412e-01	3.096285e-01	1.596122e-01	8.076246e-02	9.114494e-03	72	
1.671572e-02	1.236738e-02	2.991233e-01	3.125440e-01	1.019504e-02	88	
4.561263e-01	4.614768e-01	1.240454e-01	1.640945e-01	8.410507e-03	79	
4.255486e-01	3.882944e-01	5.358102e-01	5.558067e-01	8.667840e-03	64	
2.025994e-02	2.191936e-02	4.358326e-01	3.694160e-01	8.397586e-03	73	
6.307087e-02	4.220049e-02	3.225776e-01	3.538396e-01	1.085489e-02	85	
2.546052e-01	2.152871e-01	6.986639e-01	8.246937e-01	1.301997e-02	90	
5.297811e-02	5.295698e-02	5.131623e-01	5.445379e-01	1.282799e-02	88	
4.353456e-02	3.434204e-02	9.136072e-01	9.114651e-01	1.153038e-02	93	
2.424307e-01	2.376589e-01	5.929956e-01	7.363092e-01	1.079130e-02	89	
3.678909e-02	2.346444e-02	9.275287e-01	9.199183e-01	1.338254e-02	98	
8.008978e-01	7.608424e-01	4.398814e-01	4.304842e-01	1.425236e-02	94	
7.439090e-01	7.286035e-01	7.321029e-02	5.488393e-02	1.429108e-02	97	
1.860804e-01	2.254821e-01	5.563757e-01	6.015960e-01	1.270556e-02	104	
1.475641e-01	9.397505e-02	9.788464e-01	9.548273e-01	1.305603e-02	108	
4.120917e-02	3.408554e-02	6.807886e-01	7.245777e-01	1.564770e-02	99	
5.396145e-02	5.019463e-02	5.557778e-01	6.585788e-01	1.386922e-02	109	
8.991034e-02	8.433640e-02	9.436405e-01	9.396532e-01	1.573719e-02	112	
8.097565e-02	7.340780e-02	7.639559e-01	8.212827e-01	1.733193e-02	103	
1.471397e-01	1.253137e-01	2.725764e-01	4.686989e-01	1.211969e-02	106	
3.189365e-01	3.014651e-01	8.117398e-01	7.711356e-01	1.390751e-02	110	
1.782947e-01	2.338858e-01	1.488695e-02	8.259322e-03	1.680388e-02	109	
3.372759e-01	2.544816e-01	7.545073e-01	6.103635e-01	1.231029e-02	99	
3.991696e-02	5.521095e-02	4.267565e-01	4.441173e-01	1.185241e-02	99	
1.089597e-01	9.254521e-02	2.947335e-01	4.258023e-01	1.267669e-02	100	
6.076244e-01	6.071925e-01	2.628638e-01	2.334900e-01	1.287877e-02	98	
2.926435e-01	2.916390e-01	4.062486e-02	2.843901e-02	1.284818e-02	98	
5.810429e-02	3.982744e-02	5.496751e-02	6.366003e-02	1.264654e-02	97	
1.347453e-01	1.299863e-01	5.773371e-01	6.253618e-01	1.187245e-02	95	
6.359322e-01	5.891451e-01	2.343131e-02	1.343989e-02	1.207725e-02	92	
4.505235e-01	5.103158e-01	2.347954e-01	1.455361e-01	1.164408e-02	87	
3.825104e-01	4.085360e-01	3.480844e-01	5.265979e-01	1.151684e-02	91	
2.298273e-01	2.822896e-01	1.063795e-01	8.801980e-02	1.354855e-02	100	
6.733364e-01	5.473605e-01	9.424772e-01	8.993994e-01	1.436819e-02	98	
3.525420e-01	3.220288e-01	2.795367e-01	2.126091e-01	1.546553e-02	108	
4.080991e-01	3.931060e-01	8.552885e-01	8.539472e-01	1.460690e-02	114	
7.815036e-01	7.387387e-01	9.012626e-01	8.747026e-01	1.702275e-02	111	
4.241967e-01	4.135242e-01	7.495747e-01	8.626917e-01	1.663150e-02	111	
5.578401e-01	5.038807e-01	6.378560e-01	6.460092e-01	1.540441e-02	106	
2.770826e-01	4.222738e-01	7.580658e-01	9.262432e-01	1.370448e-02	112	
1.597310e-01	1.936739e-01	2.385103e-01	3.007961e-01	1.399247e-02	106	
1.247309e-01	1.641946e-01	5.467230e-02	3.064951e-02	1.308052e-02	102	
5.613226e-01	5.680255e-01	3.897559e-02	3.282943e-02	1.201194e-02	96	
2.880975e-01	2.798324e-01	4.659568e-01	3.372276e-01	1.248475e-02	82	
1.820741e-01	2.175480e-01	9.262894e-01	9.283622e-01	1.161995e-02	73	
3.366606e-01	3.415464e-01	6.134663e-01	6.579219e-01	7.777142e-03	68	
3.699185e-01	3.182687e-01	4.615401e-01	6.061774e-01	9.472676e-03	73	
1.954474e-02	1.873596e-02	7.616007e-01	7.683014e-01	9.843713e-03	78	
2.549833e-01	1.841187e-01	8.643358e-01	7.462620e-01	1.040035e-02	77	
5.895088e-01	5.343959e-01	8.638731e-01	8.346092e-01	1.049470e-02	80	
3.996080e-01	4.105432e-01	1.572556e-01	9.716516e-02	1.073438e-02	78	
4.952410e-01	4.908234e-01	8.894568e-01	8.599052e-01	1.003089e-02	69	
7.646245e-01	7.340832e-01	4.777579e-01	4.186828e-01	7.230386e-03	54	
5.063928e-01	5.101059e-01	1.125902e-01	1.042076e-01	7.150396e-03	51	
2.052408e-01	2.049666e-01	2.958014e-01	3.119986e-01	6.223995e-03	59	
2.363318e-01	2.092939e-01	6.539101e-01	7.593738e-01	8.091468e-03	52	
4.359072e-01	3.990009e-01	3.103137e-01	3.960108e-01	6.130248e-03	47	
5.969353e-01	6.177435e-01	2.673840e-02	2.152534e-02	5.192578e-03	36	
2.314846e-01	1.879278e-01	1.295389e-01	1.219851e-01	3.967469e-03	33	
1.793222e-01	1.249944e-01	6.304293e-01	5.979773e-01	5.033860e-03	36	
6.224396e-02	3.539298e-02	7.483448e-01	6.004354e-01	6.371611e-03	36	
4.221043e-01	2.729923e-01	9.250370e-01	8.566422e-01	6.770272e-03	35	
3.885199e-01	3.626276e-01	5.130661e-01	4.348523e-01	4.845869e-03	25	
2.332923e-01	2.184591e-01	8.176677e-01	8.941222e-01	4.081801e-03	33	
3.854201e-01	2.961332e-01	4.214152e-01	3.467494e-01	5.479595e-03	29	
4.693962e-01	4.515954e-01	5.420811e-01	5.658820e-01	6.506520e-03	45	
4.553851e-01	3.800491e-01	6.253062e-01	5.928050e-01	6.924199e-03	50	
4.565308e-01	4.205442e-01	3.298685e-01	5.690051e-01	5.668322e-03	55	
8.203168e-02	6.957595e-02	1.961062e-01	2.776323e-01	7.583558e-03	55	
5.446705e-01	5.151039e-01	9.212046e-01	9.072927e-01	7.737003e-03	53	
1.321171e-02	1.443036e-02	9.670730e-01	9.770402e-01	7.936114e-03	67	
2.561292e-01	2.339071e-01	9.726055e-01	9.659609e-01	9.311646e-03	59	
4.596663e-01	3.628726e-01	9.986688e-02	1.759047e-01	8.128151e-03	57	
2.906342e-01	2.961189e-01	1.488379e-01	3.256259e-01	5.562001e-03	53	
3.991930e-01	3.475963e-01	1.394759e-01	1.599226e-01	7.100602e-03	55	
1.438989e-01	1.277313e-01	2.626784e-01	3.733847e-01	7.004139e-03	49	
1.274464e-01	1.362880e-01	7.933814e-01	7.941576e-01	7.237612e-03	56	
2.030432e-01	2.063268e-01	5.765224e-01	7.354908e-01	7.923698e-03	60	
3.239732e-01	2.707108e-01	2.371908e-01	3.199394e-01	7.973849e-03	51	
6.280282e-02	4.160372e-02	4.536518e-01	2.094984e-01	8.551214e-03	50	
3.392656e-01	3.637904e-01	9.794092e-01	9.861679e-01	8.831743e-03	55	
5.168504e-01	4.979233e-01	7.109833e-01	6.472425e-01	9.203689e-03	65	
2.466645e-01	2.318399e-01	9.704007e-01	9.705392e-01	9.010080e-03	47	
1.139845e-01	1.124147e-01	6.715936e-01	6.560935e-01	1.020272e-02	70	
1.846367e-02	1.259371e-02	6.812390e-01	7.014983e-01	8.557786e-03	73	
2.735902e-01	3.274669e-01	2.378168e-01	2.763383e-01	7.217818e-03	55	
5.716113e-01	6.204617e-01	1.325555e-01	1.233610e-01	8.094569e-03	71	
7.026062e-01	6.857317e-01	2.392421e-01	2.737654e-01	8.259787e-03	62	
1.665649e-01	1.362233e-01	5.826822e-01	6.643403e-01	8.925557e-03	59	
5.681134e-01	6.329254e-01	4.767024e-01	6.266239e-01	6.590910e-03	48	
7.590485e-02	4.873611e-02	6.117352e-01	6.448364e-01	6.201991e-03	41	
8.484731e-02	5.714343e-02	6.943751e-01	6.800989e-01	6.629607e-03	42	
8.033956e-01	7.677488e-01	4.550106e-01	3.626012e-01	5.736223e-03	46	
1.941760e-01	1.397880e-01	2.794870e-02	4.582950e-02	5.434307e-03	50	
2.145544e-01	2.669718e-01	4.732753e-01	5.739242e-01	5.565240e-03	47	
1.142326e-01	1.436444e-01	4.125388e-01	3.896936e-01	6.020667e-03	47	
7.084562e-01	6.424488e-01	4.821695e-01	5.162723e-01	8.454456e-03	63	
3.764579e-03	3.666719e-03	2.578528e-01	1.661347e-01	1.068609e-02	75	
1.159868e-01	1.469426e-01	3.314460e-01	5.157455e-01	8.663140e-03	78	
2.187506e-01	2.120613e-01	9.180714e-01	9.041489e-01	8.132286e-03	59	
2.693585e-01	2.575740e-01	1.095294e-01	7.733601e-02	9.469181e-03	72	
1.785329e-01	1.784937e-01	4.245405e-01	3.144653e-01	1.106850e-02	69	
1.264997e-01	1.052153e-01	9.212031e-01	9.027694e-01	1.020441e-02	74	
6.514751e-01	5.918461e-01	7.691510e-01	7.801692e-01	8.308008e-03	64	
3.130853e-01	3.336137e-01	5.680758e-01	4.366765e-01	1.013688e-02	85	
2.080665e-01	2.064677e-01	8.529772e-01	8.196807e-01	1.361115e-02	86	
1.119697e-01	1.115240e-01	2.652342e-01	2.098246e-01	1.098310e-02	87	
1.129654e-01	1.201737e-01	8.757224e-01	8.688072e-01	9.577861e-03	82	
5.044742e-01	4.002726e-01	7.867691e-01	6.189811e-01	1.164700e-02	84	
2.205445e-01	1.652819e-01	5.999272e-01	5.357607e-01	1.340847e-02	85	
3.094635e-01	2.544209e-01	4.969178e-01	4.345250e-01	1.262907e-02	91	
2.661554e-01	2.948718e-01	3.059159e-01	3.201465e-01	9.698618e-03	87	
2.371423e-01	1.723414e-01	6.947153e-01	6.325503e-01	9.910711e-03	80	
3.344352e-01	3.112447e-01	6.254384e-02	7.148740e-02	1.239627e-02	87	
4.004264e-01	3.226496e-01	1.728098e-01	1.538643e-01	1.120435e-02	89	
2.439246e-01	2.262982e-01	1.173832e-01	1.354985e-01	1.000806e-02	82	
3.197250e-01	2.916740e-01	1.306838e-01	1.382943e-01	1.043835e-02	85	
6.234978e-01	5.956418e-01	2.631397e-01	3.066495e-01	1.171213e-02	82	
4.276113e-01	3.535385e-01	6.907578e-01	7.209697e-01	1.046387e-02	86	
2.225316e-01	1.198584e-01	9.977346e-01	9.953475e-01	1.042019e-02	69	
2.104210e-01	1.972352e-01	6.570240e-01	5.776826e-01	9.132522e-03	70	
9.397402e-02	8.271168e-02	3.062988e-01	3.609610e-01	9.503763e-03	65	
1.836864e-01	1.518344e-01	2.899128e-01	4.743170e-01	9.040911e-03	67	
1.064042e-01	7.179255e-02	5.816998e-02	8.984778e-02	1.312814e-02	89	
2.027633e-01	1.480919e-01	8.472269e-01	7.508920e-01	1.346341e-02	92	
1.759607e-01	1.228740e-01	6.250950e-01	5.995696e-01	1.515264e-02	92	
1.293946e-01	1.331482e-01	7.994649e-01	8.401894e-01	1.400426e-02	119	
2.635280e-01	2.324223e-01	4.423844e-01	4.922798e-01	1.596545e-02	113	
2.905197e-01	3.036611e-01	2.592305e-01	3.508759e-01	1.385322e-02	101	
4.035366e-01	3.658609e-01	9.120702e-01	8.823869e-01	1.593661e-02	97	
6.113699e-01	5.032982e-01	5.748439e-01	5.708043e-01	1.467817e-02	99	
5.548509e-02	5.324513e-02	6.122421e-01	5.091504e-01	1.350708e-02	99	
1.416908e-01	1.405327e-01	6.347494e-01	6.659665e-01	1.145808e-02	97	
2.204767e-01	1.965640e-01	4.934681e-01	5.540864e-01	1.691896e-02	95	
3.375404e-04	3.108301e-04	3.618761e-02	3.484185e-02	1.455581e-02	105	
3.062696e-01	2.188372e-01	1.886254e-02	3.193927e-02	1.459885e-02	95	
5.208670e-01	5.415916e-01	9.795226e-01	9.748795e-01	1.183055e-02	91	
6.120136e-01	4.944343e-01	9.477651e-03	1.442179e-02	1.440366e-02	106	
4.039368e-01	3.377233e-01	8.817394e-01	8.583078e-01	1.459091e-02	99	
7.221467e-02	5.838475e-02	2.309590e-01	3.336825e-01	1.770848e-02	111	
1.193798e-01	1.315835e-01	2.748782e-01	3.183797e-01	1.372875e-02	114	
5.549733e-02	5.601731e-02	7.402196e-01	7.225309e-01	1.453174e-02	113	
3.605651e-02	2.725962e-02	2.290904e-01	3.439344e-01	1.372744e-02	103	
2.262946e-01	1.693424e-01	8.685650e-01	7.191903e-01	1.503553e-02	107	
7.051984e-01	6.448196e-01	4.143271e-01	4.356144e-01	1.516771e-02	101	
6.491584e-02	7.540834e-02	2.303838e-01	2.330821e-01	1.440778e-02	95	
2.457476e-01	2.496376e-01	3.735228e-01	3.772310e-01	1.220325e-02	99	
8.970985e-03	8.117937e-03	5.374742e-01	5.614291e-01	1.401606e-02	96	
6.885637e-02	7.640444e-02	3.834553e-01	4.954744e-01	1.099901e-02	92	
2.840517e-01	2.493839e-01	2.990384e-01	3.875468e-01	1.207780e-02	92	
3.087308e-01	3.344521e-01	1.469019e-01	1.072186e-01	1.210256e-02	91	
1.462710e-01	1.335848e-01	5.991839e-01	6.497775e-01	1.159186e-02	97	
3.639256e-01	3.685810e-01	4.295367e-01	5.843258e-01	1.317771e-02	101	
3.601330e-01	3.150559e-01	3.518919e-01	2.547280e-01	1.273102e-02	96	
3.454482e-01	3.073328e-01	6.513946e-01	7.116851e-01	1.435661e-02	97	
2.687773e-02	2.218279e-02	2.540604e-01	2.037475e-01	1.366709e-02	94	
2.899727e-01	3.125185e-01	5.753848e-01	5.533071e-01	1.421691e-02	97	
6.203162e-01	5.207754e-01	2.345063e-01	2.773841e-01	1.461758e-02	104	
3.750603e-02	3.375882e-02	1.615994e-01	3.094679e-01	1.255471e-02	108	
1.588765e-01	1.715138e-01	6.504454e-01	6.525376e-01	1.208165e-02	87	
5.987064e-01	5.819647e-01	3.817139e-01	4.151653e-01	1.156520e-02	83	
4.045630e-02	5.542225e-02	7.333941e-01	6.867829e-01	1.223105e-02	79	
7.004642e-01	5.383013e-01	9.160611e-01	8.556731e-01	1.440375e-02	76	
3.170630e-03	3.212358e-03	8.170181e-01	8.200138e-01	9.257061e-03	69	
4.315121e-01	4.838288e-01	5.204249e-01	5.556063e-01	7.825934e-03	58	
1.613487e-01	1.904639e-01	5.857650e-01	5.502792e-01	8.516015e-03	60	
2.852370e-01	2.232427e-01	7.385881e-01	6.553813e-01	8.645833e-03	61	
3.998358e-01	3.718267e-01	7.062735e-01	7.400936e-01	7.641492e-03	62	
3.003367e-01	4.002265e-01	9.556100e-01	9.759588e-01	5.944777e-03	49	
3.976773e-01	3.258563e-01	6.322488e-01	7.196988e-01	5.616130e-03	47	
1.147739e-01	1.544677e-01	6.773801e-01	7.119200e-01	6.297045e-03	39	
1.226885e-01	6.839291e-02	9.103527e-01	7.701836e-01	9.546776e-03	60	
3.413630e-01	3.875012e-01	4.483093e-01	2.817470e-01	7.470187e-03	53	
2.115001e-01	2.451209e-01	3.920815e-01	6.038542e-01	6.093391e-03	56	
9.439475e-02	8.224907e-02	4.709954e-01	3.942049e-01	6.309913e-03	49	
1.059090e-02	9.231672e-03	3.312747e-01	3.899439e-01	5.301442e-03	40	
4.973446e-01	4.310540e-01	5.870402e-01	6.484925e-01	4.458867e-03	35	
7.258645e-01	7.057339e-01	6.089831e-02	8.362424e-02	3.184102e-03	24	
3.337882e-01	3.479419e-01	7.173939e-01	5.843720e-01	3.159387e-03	22	
2.304927e-01	1.443811e-01	5.593047e-01	2.289567e-01	4.903395e-03	22	
4.254085e-01	4.376459e-01	3.599612e-01	4.111381e-01	4.189281e-03	32	
5.062430e-03	3.361576e-03	6.064827e-01	4.853604e-01	5.736177e-03	40	
1.757984e-01	1.416640e-01	7.451059e-01	7.647939e-01	5.648747e-03	38	
7.359851e-02	6.188765e-02	3.671593e-01	4.576752e-01	5.816131e-03	45	
1.620495e-01	1.663141e-01	7.044617e-01	7.686746e-01	6.792148e-03	49	
3.439033e-02	3.661101e-02	1.790826e-01	1.665988e-01	5.502270e-03	45	
4.869841e-01	4.521223e-01	2.591720e-01	4.411168e-01	5.224036e-03	49	
5.298521e-01	4.893098e-01	9.441326e-01	9.404434e-01	4.799834e-03	35	
9.224248e-03	7.604698e-03	2.156586e-01	1.050372e-01	3.690607e-03	19	
3.148849e-01	2.558035e-01	4.424127e-01	3.211480e-01	3.785668e-03	29	
4.661260e-01	3.448996e-01	6.257945e-01	6.158999e-01	6.133721e-03	35	
5.393255e-02	7.226555e-02	2.855832e-01	3.650606e-01	6.008315e-03	42	
4.855508e-02	5.123642e-02	7.718002e-01	6.923572e-01	6.076695e-03	39	
3.835076e-01	4.051708e-01	3.445480e-01	3.625788e-01	4.156495e-03	36	
2.631172e-01	2.724448e-01	1.897167e-02	1.754021e-02	4.690746e-03	36	
2.760001e-02	3.345428e-02	7.013009e-01	6.432733e-01	3.748956e-03	32	
7.434026e-01	6.938224e-01	7.485495e-02	1.113970e-01	4.925779e-03	38	
8.589014e-02	9.265873e-02	3.262027e-01	2.188397e-01	4.959016e-03	44	
9.479415e-02	8.132753e-02	2.786990e-01	4.082073e-01	4.688287e-03	46	
3.517249e-01	3.377739e-01	3.208870e-01	2.835693e-01	6.901121e-03	42	
1.364234e-01	1.078292e-01	7.672575e-01	6.626928e-01	5.261127e-03	49	
6.757270e-02	6.483680e-02	4.107535e-01	4.327719e-01	7.113894e-03	40	
3.039737e-01	2.971476e-01	3.462208e-01	4.668904e-01	4.381723e-03	41	
1.659151e-01	1.719487e-01	3.113323e-01	9.669580e-02	4.301811e-03	37	
4.285856e-01	4.466228e-01	4.892216e-01	4.906272e-01	5.123882e-03	36	
9.695435e-02	1.150832e-01	6.815010e-01	6.233670e-01	6.211034e-03	48	
3.589073e-01	3.028179e-01	5.432622e-01	6.123662e-01	7.339993e-03	54	
2.737973e-01	2.746156e-01	4.486298e-01	3.925202e-01	8.267175e-03	64	
4.560190e-01	3.261637e-01	2.521686e-01	3.444851e-01	1.072292e-02	78	
1.282884e-01	1.632244e-01	5.183685e-01	6.919589e-01	9.894243e-03	81	
9.443240e-02	5.206980e-02	7.321178e-01	5.598189e-01	1.248915e-02	71	
3.110193e-01	2.301829e-01	2.034964e-01	1.571315e-01	1.021548e-02	78	
1.459756e-01	1.664770e-01	2.280449e-01	2.919270e-01	9.101900e-03	80	
7.166516e-01	6.450637e-01	2.335291e-01	2.779415e-01	8.403397e-03	72	
1.924889e-01	1.964594e-01	3.004870e-01	3.454064e-01	8.859652e-03	67	
3.380213e-01	3.432812e-01	5.421946e-01	4.956426e-01	6.462127e-03	44	
8.468062e-02	7.467394e-02	3.820492e-01	4.352963e-01	8.495845e-03	50	
1.210059e-01	1.235714e-01	3.496397e-01	3.360657e-01	5.765638e-03	52	
3.266699e-01	2.900631e-01	4.040785e-01	3.337386e-01	7.060368e-03	47	
2.389154e-01	2.108616e-01	1.212457e-01	2.162934e-01	7.796265e-03	55	
5.851174e-01	5.147094e-01	2.147594e-01	2.956777e-01	8.283941e-03	52	
4.042747e-01	3.377861e-01	4.289003e-01	3.390770e-01	8.426477e-03	48	
2.652348e-01	2.079924e-01	4.698942e-01	4.535626e-01	8.006109e-03	49	
7.423874e-01	7.548543e-01	1.714392e-01	1.570483e-01	5.131511e-03	32	
4.338447e-01	5.268143e-01	7.975199e-01	8.535633e-01	5.473856e-03	38	
3.655950e-01	3.122212e-01	1.266063e-01	9.724360e-02	7.576482e-03	42	
4.610053e-01	4.175127e-01	1.348326e-01	1.307165e-01	5.460944e-03	42	
1.978942e-02	1.242169e-02	2.531817e-01	2.984318e-01	5.593195e-03	38	
1.845867e-01	1.517379e-01	8.426319e-01	8.618773e-01	5.528134e-03	40	
1.045995e-01	8.745431e-02	8.068169e-01	8.051737e-01	5.786914e-03	40	
3.254207e-01	2.780452e-01	7.436032e-01	5.848980e-01	5.895279e-03	45	
5.181777e-01	4.502338e-01	3.262867e-01	3.900283e-01	7.890205e-03	62	
8.974750e-01	8.455097e-01	7.656997e-01	6.320613e-01	1.306670e-02	78	
2.858887e-01	2.243517e-01	6.108952e-01	5.633977e-01	9.552983e-03	78	
2.607032e-01	1.925115e-01	8.316999e-01	8.426597e-01	1.585848e-02	98	
3.887437e-01	3.844512e-01	1.701095e-01	1.384155e-01	1.391354e-02	80	
8.368675e-02	5.358193e-02	7.654741e-01	6.790896e-01	1.288777e-02	77	
9.137685e-01	8.577318e-01	4.581579e-01	3.229927e-01	1.057108e-02	66	
4.252598e-01	3.454400e-01	5.068103e-01	5.288735e-01	8.693189e-03	65	
4.571794e-01	5.427815e-01	3.470199e-01	4.488860e-01	9.745030e-03	70	
1.827319e-01	2.066756e-01	4.527121e-01	3.106339e-01	1.097226e-02	73	
5.087929e-01	4.366798e-01	5.431309e-01	4.719819e-01	1.257070e-02	76	
4.226208e-01	4.079674e-01	4.845950e-01	4.787832e-01	1.049732e-02	91	
1.090692e-01	1.014061e-01	2.442872e-01	2.207276e-01	1.474619e-02	106	
5.209402e-01	5.687397e-01	4.189214e-01	2.921615e-01	1.700569e-02	107	
3.677919e-02	3.716909e-02	1.788303e-02	1.278551e-02	1.627590e-02	121	
3.953274e-01	3.909254e-01	5.717166e-01	4.866549e-01	1.640886e-02	120	
7.428450e-02	9.025415e-02	7.894655e-02	4.583346e-02	1.859565e-02	121	
1.657589e-01	1.984652e-01	8.292616e-01	9.235224e-01	1.561409e-02	122	
1.577177e-01	1.426658e-01	4.967715e-01	3.514581e-01	1.683965e-02	126	
6.760150e-01	6.177014e-01	6.588369e-01	5.245331e-01	1.607577e-02	120	
5.890412e-02	5.178896e-02	3.904633e-01	3.983058e-01	1.877819e-02	125	
1.934546e-01	2.038242e-01	3.934269e-01	2.744410e-01	1.480519e-02	121	
4.462369e-01	3.915408e-01	1.794500e-01	2.046913e-01	1.850165e-02	129	
1.153659e-01	1.052250e-01	2.688125e-01	2.908693e-01	1.843576e-02	129	
1.828357e-01	1.762888e-01	8.082211e-01	6.852313e-01	2.054591e-02	138	
2.201737e-01	2.630064e-01	7.188924e-01	8.191376e-01	1.723024e-02	142	
1.548185e-01	1.674388e-01	4.445127e-01	5.965602e-01	1.582059e-02	114	
3.502150e-01	3.478843e-01	1.268374e-01	1.871951e-01	1.706359e-02	117	
4.175401e-01	3.744547e-01	6.524642e-01	6.153225e-01	1.416236e-02	108	
5.012155e-01	4.704316e-01	7.466458e-01	6.312837e-01	1.364335e-02	103	
5.437877e-01	4.655415e-01	2.291488e-01	2.680301e-01	1.413102e-02	101	
4.452376e-01	3.562823e-01	5.686250e-01	5.721034e-01	1.437925e-02	107	
2.334683e-01	1.711790e-01	8.599159e-01	7.694953e-01	1.297863e-02	107	
4.237497e-01	3.814693e-01	3.931589e-01	4.153178e-01	1.398325e-02	108	
9.476465e-02	7.804451e-02	2.839966e-01	5.854613e-01	1.629698e-02	118	
3.537743e-01	2.678958e-01	4.707288e-01	5.450089e-01	1.491856e-02	112	
2.270400e-01	1.991582e-01	3.670798e-01	3.241327e-01	1.754472e-02	122	
3.008513e-01	2.837074e-01	1.802487e-01	2.601698e-01	1.831411e-02	119	
6.617155e-01	5.946179e-01	6.099757e-01	5.472930e-01	1.426638e-02	114	
5.309764e-02	4.312604e-02	2.326456e-01	2.527599e-01	1.211672e-02	81	
2.069317e-01	1.728107e-01	6.477716e-01	6.772470e-01	1.567433e-02	101	
2.574695e-03	2.633297e-03	3.552195e-01	2.193016e-01	1.270427e-02	97	
2.166848e-01	1.966934e-01	7.517365e-01	7.553048e-01	1.385937e-02	88	
4.316012e-02	3.970012e-02	9.202524e-01	9.115197e-01	1.219528e-02	79	
3.331325e-02	3.187640e-02	5.594072e-01	4.135811e-01	8.775810e-03	70	
5.971396e-02	5.913942e-02	5.008364e-01	4.737410e-01	9.809763e-03	80	
5.718789e-01	5.676585e-01	3.570610e-01	4.537320e-01	9.446905e-03	80	
6.506414e-03	6.330004e-03	1.238337e-01	1.423392e-01	1.201646e-02	86	
6.477934e-02	8.625990e-02	8.992033e-01	8.992493e-01	1.157810e-02	93	
3.357047e-01	2.910469e-01	6.844816e-01	7.792425e-01	1.355378e-02	96	
9.344516e-02	8.780626e-02	2.200666e-01	2.161764e-01	1.452356e-02	91	
4.216622e-01	4.119524e-01	9.310432e-01	9.040878e-01	1.101374e-02	89	
