# File Name: 2024-01-150-Bdh.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: Bridgeslab
# Instrument Serial Number: 272530351
# Heated Cover Serial Number: 
# Block serial number: 
# Run Start Date/Time: 2024-01-15 07:14:21 PM UTC
# Run End Data/Time: 2024-01-15 09:00:56 PM UTC
# Run Duration: 106 minutes 34 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-01-15 11:58:20 PM UTC
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported By: guest
# Exported On: 2024-01-15 11:58:47 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4"
"300","M12","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","68.87387084960938","77.29767608642578","65.27971649169922","89.98953247070312"
"301","M13","FALSE","1750","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4947374825784145","","","26.286035704977266","0.9742362151106027","26.142123462771433","0.12531754231553252","TRUE","0.28401459774596743","TRUE","3","20","81.1991195678711","","",""
"302","M14","FALSE","4086","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.493768128820577","","","24.808525015257025","0.9189195871610084","24.796582141461556","0.034813266893269176","TRUE","0.28401459774596743","TRUE","3","19","81.08695983886719","","",""
"303","M15","FALSE","4108","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5038463625886807","","","27.64731165022119","0.9638729653182425","26.886766492441907","0.7748081523669874","TRUE","0.28401459774596743","TRUE","3","22","81.1991195678711","","",""
"304","M16","FALSE","4105","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.495251830668128","","","27.070704547998858","0.984995529992169","27.097748408950324","0.09437478904585508","TRUE","0.28401459774596743","TRUE","3","21","81.08695983886719","","",""
"305","M17","FALSE","4112","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.487061728952","","","27.041859796264717","0.9841377347653619","26.998842482341388","0.05278657816680916","TRUE","0.28401459774596743","TRUE","3","22","81.15713500976562","","",""
"306","M18","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","91.79141998291016","62.127357482910156","83.28398895263672","80.8213119506836"
"307","M19","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","91.67948150634766","80.7093734741211","88.4332275390625","77.79893493652344"
"308","M20","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","89.1048583984375","70.7467269897461","66.49301147460938","80.37355041503906"
"309","M21","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","72.62493896484375","81.78581237792969","92.17558288574219","68.82652282714844"
"310","M22","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","72.96009063720703","88.3771743774414","82.56784057617188","90.94668579101562"
"311","M23","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","68.82652282714844","86.92484283447266","76.75849914550781","84.24360656738281"
"312","M24","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","91.61699676513672","73.63040161132812","82.79127502441406","76.42334747314453"
"313","N1","FALSE","4092","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4778736427252228","","","24.562796079279238","0.9383475640310991","24.661408526026587","0.08856937142675464","TRUE","0.28401459774596743","TRUE","3","19","80.76400756835938","","",""
"314","N2","FALSE","1742","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4911079240483933","","","28.200222752423024","0.9864006754224626","28.167349922418975","0.028650857434486653","TRUE","0.28401459774596743","TRUE","3","23","80.98847198486328","","",""
"315","N3","FALSE","4106","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5033488491906362","","","27.573246063113324","0.9762193618348861","27.595010011013517","0.15994427088592938","TRUE","0.28401459774596743","TRUE","3","21","80.98847198486328","","",""
"316","N4","FALSE","1747","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4865506317450619","","","27.288606036624117","0.9757963449498286","27.28373389971996","0.014334531523105766","TRUE","0.28401459774596743","TRUE","3","21","80.98847198486328","","",""
"317","N5","FALSE","4091","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4981091763177719","","","27.114379040007883","0.9793757229531537","27.1036296218591","0.013214038895549986","TRUE","0.28401459774596743","TRUE","3","21","81.12937927246094","","",""
"318","N6","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","67.86788940429688","62.47338104248047","71.80137634277344","87.31057739257812"
"319","N7","FALSE","4092","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4918533127190678","","","24.687236619892843","0.9296041501998146","24.661408526026587","0.08856937142675464","TRUE","0.28401459774596743","TRUE","3","20","81.0169906616211","","",""
"320","N8","FALSE","1742","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4981599197528286","","","28.14768791953275","0.98236702253287","28.167349922418975","0.028650857434486653","TRUE","0.28401459774596743","TRUE","3","21","81.12937927246094","","",""
"321","N9","FALSE","4106","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.50800553453079","","","27.447062146085678","0.9812089768401296","27.595010011013517","0.15994427088592938","TRUE","0.28401459774596743","TRUE","3","21","81.11646270751953","","",""
"322","N10","FALSE","1747","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4907068365036105","","","27.294997302273053","0.9824276237690005","27.28373389971996","0.014334531523105766","TRUE","0.28401459774596743","TRUE","3","22","81.11646270751953","","",""
"323","N11","FALSE","4091","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4995859866265113","","","27.088876835639788","0.9800114391902385","27.1036296218591","0.013214038895549986","TRUE","0.28401459774596743","TRUE","3","21","81.11646270751953","","",""
"324","N12","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","85.384521484375","66.0659408569336","81.45341491699219","74.60205841064453"
"325","N13","FALSE","4092","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4965097218037031","","","24.73419287890767","0.9321232282988897","24.661408526026587","0.08856937142675464","TRUE","0.28401459774596743","TRUE","3","19","81.08695983886719","","",""
"326","N14","FALSE","1742","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5000845012429207","","","28.154139095301147","0.9805979610873875","28.167349922418975","0.028650857434486653","TRUE","0.28401459774596743","TRUE","3","22","81.1991195678711","","",""
"327","N15","FALSE","4106","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5058698976219083","","","27.764721823841562","0.9872271351818906","27.595010011013517","0.15994427088592938","TRUE","0.28401459774596743","TRUE","3","22","81.1991195678711","","",""
"328","N16","FALSE","1747","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.49286112923298","","","27.267598360262696","0.976905326890903","27.28373389971996","0.014334531523105766","TRUE","0.28401459774596743","TRUE","3","21","81.08695983886719","","",""
"329","N17","FALSE","4091","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5011521125000564","","","27.107632989929627","0.9791983263397948","27.1036296218591","0.013214038895549986","TRUE","0.28401459774596743","TRUE","3","21","81.15713500976562","","",""
"330","N18","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","90.22425842285156","86.08248901367188","64.36615753173828","67.38853454589844"
"331","N19","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","63.806453704833984","67.38853454589844","80.03773498535156","72.09000396728516"
"332","N20","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","72.09000396728516","77.0153579711914","80.93325805664062","90.89590454101562"
"333","N21","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","64.24608612060547","91.84043884277344","71.95462799072266","75.19445037841797"
"334","N22","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","72.28977966308594","75.41788482666016","89.0474853515625","85.80766296386719"
"335","N23","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","63.91093063354492","89.71778869628906","76.19991302490234","70.5022964477539"
"336","N24","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","93.0693359375","80.22176361083984","86.47796630859375","69.16168212890625"
"337","O1","FALSE","1748","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5019881799066797","","","26.94348085050096","0.9877719913065472","26.984454215196276","0.035924374733589066","TRUE","0.28401459774596743","TRUE","3","20","80.98847198486328","","",""
"338","O2","FALSE","4104","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5017363557461323","","","25.708776623434815","0.9708243061363259","26.713732692382308","1.092141981935082","TRUE","0.28401459774596743","TRUE","3","20","81.1007080078125","","",""
"339","O3","FALSE","4110","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.486399074716576","","","27.281345031641948","0.9789001406822363","27.146998945907836","0.14801741045832373","TRUE","0.28401459774596743","TRUE","3","21","80.98847198486328","","",""
"340","O4","FALSE","4094","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4740339023052058","","","22.616882315791948","0.8996594763697442","22.587373041171173","0.026951179108644977","TRUE","0.28401459774596743","TRUE","3","16","80.98847198486328","","",""
"341","O5","FALSE","1739","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4983195856328722","","","25.80807026875914","0.9644107438701586","25.844476679019134","0.07630490265407543","TRUE","0.28401459774596743","TRUE","3","19","81.0169906616211","","",""
"342","O6","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","81.69129943847656","65.5077896118164","84.95048522949219","87.64773559570312"
"343","O7","FALSE","1748","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5001420933515208","","","27.01054877050545","0.982035580202957","26.984454215196276","0.035924374733589066","TRUE","0.28401459774596743","TRUE","3","22","81.0169906616211","","",""
"344","O8","FALSE","4104","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4986639616918092","","","25.742881463547107","0.9739987977980882","26.713732692382308","1.092141981935082","TRUE","0.28401459774596743","TRUE","3","20","81.0169906616211","","",""
"345","O9","FALSE","4110","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4971194003809218","","","27.171327273165282","0.9810469215049753","27.146998945907836","0.14801741045832373","TRUE","0.28401459774596743","TRUE","3","20","81.11646270751953","","",""
"346","O10","FALSE","4094","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.479360918692402","","","22.564058725793778","0.9024937925502982","22.587373041171173","0.026951179108644977","TRUE","0.28401459774596743","TRUE","3","16","81.004150390625","","",""
"347","O11","FALSE","1739","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5021157385600745","","","25.932166344255663","0.9736334663923853","25.844476679019134","0.07630490265407543","TRUE","0.28401459774596743","TRUE","3","21","81.11646270751953","","",""
"348","O12","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","70.2216796875","82.91354370117188","90.7757568359375","86.05842590332031"
"349","O13","FALSE","1748","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5012505800560267","","","26.999333024582413","0.9795905080486698","26.984454215196276","0.035924374733589066","TRUE","0.28401459774596743","TRUE","3","21","81.1991195678711","","",""
"350","O14","FALSE","4104","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.505214744453679","","","25.701878564727096","0.9686419537010386","26.713732692382308","1.092141981935082","TRUE","0.28401459774596743","TRUE","3","20","81.08695983886719","","",""
"351","O15","FALSE","4110","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4983737747513663","","","26.98832453291628","0.9833306637470999","27.146998945907836","0.14801741045832373","TRUE","0.28401459774596743","TRUE","3","21","81.1991195678711","","",""
"352","O16","FALSE","4094","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4745116265008364","","","22.581178081927796","0.8931019389435285","22.587373041171173","0.026951179108644977","TRUE","0.28401459774596743","TRUE","3","16","81.1991195678711","","",""
"353","O17","FALSE","1739","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4997581551450323","","","25.7931934240426","0.9697245220325976","25.844476679019134","0.07630490265407543","TRUE","0.28401459774596743","TRUE","3","20","81.04519653320312","","",""
"354","O18","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","87.98546600341797","81.60488891601562","63.02287673950195","85.07502746582031"
"355","O19","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","87.42576599121094","67.94822692871094","75.89595794677734","79.58997344970703"
"356","O20","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","73.43328094482422","82.27653503417969","80.03773498535156","67.2765884399414"
"357","O21","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","62.68203353881836","76.31163024902344","87.37171173095703","67.70934295654297"
"358","O22","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","88.4888916015625","68.15621948242188","81.0037841796875","65.13983154296875"
"359","O23","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","65.36326599121094","89.71778869628906","71.06088256835938","92.3990249633789"
"360","O24","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","62.90547180175781","84.57876586914062","73.40696716308594","65.36326599121094"
"361","P1","FALSE","4115","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.501662950460732","","","25.451098358007876","0.9701379468548968","25.6684293594934","0.19519705188178774","TRUE","0.28401459774596743","TRUE","3","18","80.8762435913086","","",""
"362","P2","FALSE","4103","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.503764050710323","","","27.574071939843748","0.9804165794229776","27.61799187993425","0.04795716734133346","TRUE","0.28401459774596743","TRUE","3","21","80.98847198486328","","",""
"363","P3","FALSE","1752","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5091313542095097","","","29.337687466143613","0.9914630625395866","29.47461317178285","0.1221617974113655","TRUE","0.28401459774596743","TRUE","3","23","80.98847198486328","","",""
"364","P4","FALSE","4107","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.497780270708097","","","24.616448097488764","0.961233343833974","24.584644439197547","0.027634807711775004","TRUE","0.28401459774596743","TRUE","3","17","80.98847198486328","","",""
"365","P5","FALSE","4097","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4972568893881517","","","22.723543238245732","0.9060870338986837","22.791894970410368","0.06214832135351318","TRUE","0.28401459774596743","TRUE","3","17","81.12937927246094","","",""
"366","P6","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","66.18209838867188","90.34498596191406","74.49862670898438","63.48484802246094"
"367","P7","FALSE","4115","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5044375511620731","","","25.72535207418361","0.9572791983647533","25.6684293594934","0.19519705188178774","TRUE","0.28401459774596743","TRUE","3","20","81.0169906616211","","",""
"368","P8","FALSE","4103","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5102434530376163","","","27.610742792370466","0.9905741669782896","27.61799187993425","0.04795716734133346","TRUE","0.28401459774596743","TRUE","3","22","81.0169906616211","","",""
"369","P9","FALSE","1752","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5025461331778966","","","29.51371587987991","0.9919137181569752","29.47461317178285","0.1221617974113655","TRUE","0.28401459774596743","TRUE","3","24","81.11646270751953","","",""
"370","P10","FALSE","4107","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5065136599027946","","","24.566489148940136","0.9682544754199583","24.584644439197547","0.027634807711775004","TRUE","0.28401459774596743","TRUE","3","19","81.004150390625","","",""
"371","P11","FALSE","4097","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5007341907266747","","","22.807138209106235","0.9017441565936742","22.791894970410368","0.06214832135351318","TRUE","0.28401459774596743","TRUE","3","18","81.11646270751953","","",""
"372","P12","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","64.49349212646484","83.02586364746094","72.24339294433594","68.19996643066406"
"373","P13","FALSE","4115","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5074915383980574","","","25.828837646288697","0.9814951249067735","25.6684293594934","0.19519705188178774","TRUE","0.28401459774596743","TRUE","3","20","81.1991195678711","","",""
"374","P14","FALSE","4103","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5099432231092997","","","27.66916090758854","0.980191812524588","27.61799187993425","0.04795716734133346","TRUE","0.28401459774596743","TRUE","3","22","81.08695983886719","","",""
"375","P15","FALSE","1752","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5056858540132008","","","29.572436169325023","0.9926536977599364","29.47461317178285","0.1221617974113655","TRUE","0.28401459774596743","TRUE","3","24","81.1991195678711","","",""
"376","P16","FALSE","4107","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4946889968274557","","","24.570996071163734","0.966817212514676","24.584644439197547","0.027634807711775004","TRUE","0.28401459774596743","TRUE","3","18","81.08695983886719","","",""
"377","P17","FALSE","4097","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4946080216471613","","","22.845003463879138","0.887312475530611","22.791894970410368","0.06214832135351318","TRUE","0.28401459774596743","TRUE","3","17","81.26907348632812","","",""
"378","P18","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","87.08995056152344","63.91839599609375","66.26913452148438","92.01530456542969"
"379","P19","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","90.22425842285156","82.38847351074219","87.08995056152344","71.86612701416016"
"380","P20","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","90.4481430053711","73.99298095703125","67.61241149902344","61.567657470703125"
"381","P21","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","73.29524230957031","82.34440612792969","77.20537567138672","67.93277740478516"
"382","P22","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","88.04202270507812","82.23268127441406","90.16466522216797","92.6224594116211"
"383","P23","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","73.9655532836914","65.02811431884766","87.59515380859375","84.9139175415039"
"384","P24","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","76.87022399902344","73.63040161132812","67.1507568359375","79.55145263671875"
