Gene Name,ENSEMBL Gene ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Mmp21,ENSMUSG00000030981,0.115247876757891,0.816590807216288,2.76245755075682,0.295603024557815,0.767533263550541,NA
Bpifb1,ENSMUSG00000027485,0.114616798068579,0.816584889603235,2.76722020816546,0.295092124289087,0.767923505896057,NA
Notum,ENSMUSG00000042988,1.16009632202156,0.812215249682354,0.737411258316283,1.10144134704001,0.270704618508101,0.451772123373367
Sumf2,ENSMUSG00000025538,33.2594804446893,-0.812099004101179,0.276953541165283,-2.93225716011527,0.00336507976470786,0.0159324491861161
Gm5615,ENSMUSG00000074448,0.873126655685581,-0.810028552189818,1.17236889136029,-0.690933168015016,0.489607541190153,0.663622074018196
Cma1,ENSMUSG00000022225,21.8288208377058,-0.8086045952819,0.280446405586582,-2.88327673014964,0.00393561530955913,0.0181055466912097
Pi15,ENSMUSG00000067780,4.88676992437276,0.80759393237805,0.369102778865592,2.18799201366114,0.0286701840637163,0.0888259979463045
Mill1,ENSMUSG00000054005,0.378169149084244,-0.805388789332481,1.49267118380464,-0.539562093829428,0.589499063992046,NA
Cpxm2,ENSMUSG00000030862,51.2017415163831,0.80454804275206,0.182976203657858,4.397009155663,1.09752717115273e-5,1.16583770433524e-4
Bgn,ENSMUSG00000031375,494.548569239926,0.804467038536136,0.171318562306393,4.69573773971669,2.65646197951621e-6,3.28246132886195e-5
Omd,ENSMUSG00000048368,4.15480222139782,-0.802860094264392,0.540863445872575,-1.48440442849514,0.137701660622891,0.282600875591896
Apc2,ENSMUSG00000020135,2.2854936586084,-0.802386286706043,0.660938076297321,-1.21401129013649,0.224743412882497,0.397427351078435
Scg5,ENSMUSG00000023236,0.869060890267292,0.796269507933968,0.925549364431752,0.860320949410239,0.389612147892942,0.574708256870045
Cst3,ENSMUSG00000027447,2054.15750494415,0.792383041715477,0.143809004340771,5.50996820642634,3.58898518190366e-8,7.11015033865632e-7
Vpreb3,ENSMUSG00000000903,1.97871380860734,0.791746204472629,0.566694420432505,1.39713075676369,0.162374254329996,0.318132529118478
Prdx4,ENSMUSG00000025289,35.3778839404832,0.789227853519239,0.196046004084843,4.0257278244635,5.67993572142265e-5,4.91145671321173e-4
Col4a6,ENSMUSG00000031273,1.61219091032352,-0.781206297420911,0.795522549259222,-0.982003964750412,0.326097894975487,0.511353248726426
Gm128,ENSMUSG00000068860,1.45864820238311,0.779804910241825,0.738199897952017,1.05636008946253,0.290803732554924,0.47475347729902
Bmp15,ENSMUSG00000023279,0.18665555856961,-0.779611277812776,2.14401283796585,-0.363622485839421,0.716139933347101,NA
Spag11b,ENSMUSG00000059463,0.168689244793227,-0.779611183594651,2.19803762806765,-0.35468509439487,0.722825518827072,NA
Prap1,ENSMUSG00000025467,0.166172571021904,-0.779611169166731,2.20619381132747,-0.35337383559137,0.723808198329926,NA
Apoa1,ENSMUSG00000032083,0.159902095220944,-0.779611131717496,2.22722469415837,-0.35003703656945,0.726310902598581,NA
Fgf22,ENSMUSG00000020327,0.178671353130491,-0.779610634382868,2.48973086238495,-0.313130485773095,0.754181528600345,NA
Gm4788,ENSMUSG00000070594,0.164773862815429,-0.779610527561538,2.54258053348937,-0.30662176371327,0.759131286064005,NA
Col9a3,ENSMUSG00000027570,0.158223058480182,-0.779610471990295,2.56964451889652,-0.303392343282208,0.76159088004985,NA
Lyg1,ENSMUSG00000026085,0.173880000337985,-0.779608283522659,3.47155899504064,-0.224570080657245,0.822313742559933,NA
Smoc1,ENSMUSG00000021136,13.4342083812011,-0.779550659386375,0.515687495551011,-1.51167260426477,0.130617171307849,0.272359202239916
Olfml1,ENSMUSG00000051041,7.82420060950238,-0.777093808746304,0.374570742568377,-2.07462495179918,0.0380213077224923,0.110239908735585
Abhd15,ENSMUSG00000000686,0.876102778552423,0.776732966911888,0.854376995180946,0.909122051849471,0.36328570358761,0.549256484311651
Mdk,ENSMUSG00000027239,3.04394363376735,0.773449764622938,0.476635347295299,1.62272850516004,0.104647455035292,0.233026964847058
Wnt5a,ENSMUSG00000021994,18.6674061216147,-0.771445157670441,0.290118907021072,-2.6590654348991,0.00783577428208786,0.0319083315096166
Pla2g3,ENSMUSG00000034579,1.07064552141953,-0.769613671777396,0.953682449320777,-0.806991543490733,0.419671355246319,0.603013258232236
Iffo2,ENSMUSG00000041025,10.8696289027311,0.766415579266685,0.251574846059784,3.04647142299972,0.00231544488017577,0.011701315608529
Cyp2c23,ENSMUSG00000025197,2.94031002604366,-0.762860376123701,0.620784791055434,-1.22886447463817,0.219122622982507,0.390928099917739
Adamtsl3,ENSMUSG00000070469,16.2202600932867,-0.761234819525937,0.295060164174938,-2.57993084784773,0.00988201015019197,0.0383854630292152
Mfap5,ENSMUSG00000030116,102.334889358451,0.759120417590717,0.222421641884412,3.41297911102201,6.42568673006646e-4,0.00398161403512451
Ctso,ENSMUSG00000028015,22.5773930911359,-0.756494209775447,0.239873387041247,-3.1537229665472,0.00161202033533387,0.00863512892418291
Plekhh3,ENSMUSG00000035172,117.36008149688,-0.756209589005313,0.2178837342307,-3.47070235268054,5.19099056643078e-4,0.00329517599739696
C1qc,ENSMUSG00000036896,77.0557955172487,0.750446690938166,0.172279436571357,4.35598528688788,1.32469674848501e-5,1.38107204556384e-4
Sox5,ENSMUSG00000041540,5.44482132490528,-0.749934499503346,0.431284013906123,-1.73884140223798,0.0820626637758787,0.194678243411533
4930578C19Rik,ENSMUSG00000037358,15.3299984464931,-0.748778013748482,0.315579835855395,-2.37270550483329,0.017658336895419,0.0606542670854248
Gphb5,ENSMUSG00000048982,0.311066282775949,0.747156544975828,1.37506382893166,0.543361354764398,0.586881028092885,NA
Efemp1,ENSMUSG00000020467,102.035948986431,-0.745024857082941,0.265721770553786,-2.80377801009773,0.00505076672172161,0.0221658940062398
Pkdcc,ENSMUSG00000024247,471.479866255827,-0.743260112413128,0.16105618480244,-4.61491195339595,3.9326199884397e-6,4.66798120850026e-5
Mst1,ENSMUSG00000032591,0.335162200551889,0.742240175988042,1.45599009710159,0.509783807915731,0.610202930806708,NA
Ly86,ENSMUSG00000021423,8.02186072121387,0.741240790739834,0.439691667773413,1.68581950732307,0.0918305692919544,0.21192345899356
Glb1,ENSMUSG00000045594,22.3575369542943,0.732816841831603,0.181775565676235,4.03143755380656,5.54367267534553e-5,4.80100826511838e-4
Ccl6,ENSMUSG00000018927,88.5619917545236,0.731963730197701,0.185090957347321,3.95461637179918,7.66575533620282e-5,6.32406081719293e-4
Cxcl9,ENSMUSG00000029417,2.73057905871278,0.731055442396996,0.6413306508953,1.13990410621485,0.254326254154233,0.433132160616416
Ly96,ENSMUSG00000025779,1.45569224765746,0.727820647563852,0.674705340176533,1.07872370978036,0.280710912867494,0.463163011296045
Sh3rf3,ENSMUSG00000037990,4.10262186868619,0.727700747930772,0.410310271128785,1.77353773262568,0.0761396452149588,0.18426888854586
Sil1,ENSMUSG00000024357,61.490080973753,-0.724458858700191,0.166835030806822,-4.34236655932913,1.4095609900811e-5,1.45784190879772e-4
Angptl6,ENSMUSG00000038742,2.96380094049316,-0.723240088639731,0.563840750940035,-1.28270276214329,0.199596231840035,0.366151400385917
Amy1,ENSMUSG00000074264,85.2858818874009,-0.722789380840717,0.212484092084461,-3.40161643984818,6.69885843493103e-4,0.0041261264697038
Tnn,ENSMUSG00000026725,0.529989235437542,0.721782547286846,1.11344937687144,0.648240110668439,0.51682966269644,NA
Col5a2,ENSMUSG00000026042,31.2956506093024,0.720765752734328,0.204144874012406,3.53065809867225,4.14527198877417e-4,0.00270879000768561
Scgb1a1,ENSMUSG00000024653,0.573167443595841,-0.719203048353215,1.55031232921575,-0.463908487857433,0.642713311387288,NA
Ghrl,ENSMUSG00000064177,1.11599513100083,-0.718803531395167,0.934661271834593,-0.769052439697505,0.441862180536381,0.623073662930124
Nubpl,ENSMUSG00000035142,12.2328424729949,-0.713852413671949,0.314522158246349,-2.26964108872998,0.0232293684698708,0.0751559345223211
P3h4,ENSMUSG00000006931,22.9664935046594,-0.711314591966572,0.318505560010077,-2.23328783316708,0.0255299693411463,0.0812137867525836
Dhrs7c,ENSMUSG00000033044,1107.58302178587,-0.710482521840278,0.143407039241483,-4.95430716370829,7.25884628301831e-7,1.03568948783657e-5
Ccl11,ENSMUSG00000020676,90.0464990644781,-0.710336450270863,0.197709766173396,-3.59282428996391,3.27113174541748e-4,0.00222186852035821
Pdia3,ENSMUSG00000027248,525.787997512112,0.709965325765136,0.186071318322065,3.81555487523488,1.35877254271573e-4,0.00104391086702316
1700066M21Rik,ENSMUSG00000038323,31.8809389047144,0.70674594125542,0.225457752753955,3.13471562908152,0.00172020777509002,0.00912201917554019
Igsf10,ENSMUSG00000036334,16.317171187215,0.706669033608636,0.299026296820103,2.36323373938505,0.0181162394498524,0.0617745466008201
Spon1,ENSMUSG00000038156,23.3675457495345,-0.705599759541638,0.300499698396865,-2.34808807897626,0.0188700584570017,0.0639445325628852
Tgfb1,ENSMUSG00000002603,41.9274989354392,0.704617836639469,0.18061573929433,3.90119841932064,9.57176540190482e-5,7.68610029584926e-4
Mmp28,ENSMUSG00000020682,16.1018377965308,-0.704571491240474,0.253609119877151,-2.77817884302335,0.00546645216454667,0.0235799257062043
Sfrp1,ENSMUSG00000031548,22.334340526632,-0.703156639931951,0.266424579175655,-2.63923336993752,0.00830937582291864,0.0334017514920323
Lyzl6,ENSMUSG00000020945,0.349627343576856,0.701362772920496,1.37141788257886,0.511414341193822,0.609060954934009,NA
Dnase1l3,ENSMUSG00000025279,2.82585343101582,-0.698115094847822,0.85786931856853,-0.813777902691194,0.415772196255688,0.599250183639293
Fam19a1,ENSMUSG00000059187,0.143836666368489,0.697920202646774,2.63329936531961,0.265036407116616,0.790981415546467,NA
Rdh9,ENSMUSG00000056148,0.162906590984209,0.697660517199926,2.55405752449598,0.273157714933458,0.784731982878677,NA
Clca3a2,ENSMUSG00000028262,0.16584151933281,0.697601261114596,2.53692623046203,0.274978930304783,0.783332425733838,NA
Wfdc17,ENSMUSG00000069792,2.47556148939251,0.69382441668241,0.648375587542448,1.07009645337239,0.284575895372729,0.467620189635737
Tpsb2,ENSMUSG00000033825,18.1156174371353,-0.693004558572494,0.38727642721273,-1.78943129474758,0.0735453831233473,0.179518802854516
Arsk,ENSMUSG00000021592,33.254103676269,-0.691303594331462,0.195365039093954,-3.538522539844,4.02372927471973e-4,0.00263651111909916
C3,ENSMUSG00000024164,444.327010940978,-0.690311802502685,0.194273814162066,-3.55329309552144,3.80440336072745e-4,0.00250936007525278
Gdf10,ENSMUSG00000021943,13.8701989771773,-0.686913581733461,0.335095205398078,-2.04990573027578,0.0403736309206113,0.115190418578262
Gm9903,ENSMUSG00000097271,1.83305053372402,0.685729816446168,0.592713196918291,1.15693360635717,0.247299487194331,0.424549231524929
Il18bp,ENSMUSG00000070427,9.9168800408872,0.682769134674152,0.332855840035291,2.05124577234926,0.0402430184470708,0.11497324109142
Mgp,ENSMUSG00000030218,334.280424296492,0.68274224902651,0.348995445661372,1.95630704501792,0.0504289947838523,0.135951286209334
Opcml,ENSMUSG00000062257,12.1635148870327,-0.679756943737907,0.305065753917704,-2.22823091418279,0.0258651205745579,0.0820171651658769
Cpz,ENSMUSG00000036596,0.957537388577299,0.677471461301426,0.965148303336923,0.701935090140161,0.482719644295321,0.657732319478139
Cym,ENSMUSG00000046213,0.326682525062356,0.677170497564541,1.45956597439181,0.463953332323134,0.642681181300066,NA
Ciao2a,ENSMUSG00000032381,142.344856760541,0.675005649307769,0.134362819164512,5.02375324889025,5.0671331769183e-7,7.58228199407836e-6
Nova2,ENSMUSG00000030411,14.4544945729409,-0.671987138583104,0.304713322383169,-2.20530934889055,0.0274323942599486,0.0859375246313423
Ctbs,ENSMUSG00000028189,38.8715452480169,-0.671532617722623,0.22440236711177,-2.99253803052865,0.00276668193849302,0.0135673516675839
Klk7,ENSMUSG00000030713,0.370734605847825,-0.669178152265359,1.62378534615382,-0.412109983533482,0.680258811461602,NA
Serpina9,ENSMUSG00000058260,0.168820657597787,0.665745123326013,2.1954739012405,0.303235270958971,0.761710571283091,NA
Mucl1,ENSMUSG00000060311,0.161847749195581,0.665687814150134,2.21835614208906,0.30008157911166,0.764114929825249,NA
Ces1a,ENSMUSG00000071047,0.16024008160802,0.665674081321799,2.22395182271331,0.299320369498675,0.76469561401885,NA
Spink4,ENSMUSG00000028415,0.155253504690143,0.66563350533583,2.24074839087596,0.297058566703073,0.766421796248348,NA
B2m,ENSMUSG00000060802,269.448319239394,-0.665427637191742,0.230545427367851,-2.88631895582994,0.00389776925136245,0.0179657146897179
Ccl4,ENSMUSG00000018930,0.131698397590154,0.664817034205585,2.6947468657925,0.246708528598685,0.805133805688785,NA
Ncan,ENSMUSG00000002341,0.567511604369696,0.663139748871614,1.24688449135907,0.531837354195344,0.594838648782139,NA
Ccl9,ENSMUSG00000019122,23.6637821609407,0.660902326319272,0.252056837211128,2.62203689307458,0.00874059685874182,0.0348529492980636
Lama5,ENSMUSG00000015647,217.537185583933,-0.660158555805894,0.133420549456758,-4.94795260920324,7.49981619628336e-7,1.06556731967228e-5
Kifc2,ENSMUSG00000004187,23.97162272148,-0.658710373729875,0.232255934766635,-2.83614011582409,0.00456624082928373,0.0204439201478727
C1ql3,ENSMUSG00000049630,2.85950018212597,0.656683892854499,0.54440270320528406,1.20624656892432,0.227722432782448,0.401014808861236
Pdgfrl,ENSMUSG00000031595,15.8928911499882,0.655080468023212,0.322428716528359,2.03170634140956,0.042183393564533,0.119336828100915
Thg1l,ENSMUSG00000011254,34.368841617732,0.654775182038265,0.226254307885789,2.89397885130562,0.003803937819144,0.0176343494779818
Thbs3,ENSMUSG00000028047,26.3388957421576,0.653171464672695,0.200313549367654,3.26074530022863,0.00111119805457311,0.00631724889294025
Angptl7,ENSMUSG00000028989,129.948587640299,-0.651990738391787,0.520194122216497,-1.25336044862198,0.210074558528259,0.379275695090223
Dnase2b,ENSMUSG00000028185,0.332485256537989,-0.649641389694125,1.4982605777090101,-0.433597065396656,0.664581066171664,NA
Tnfaip6,ENSMUSG00000053475,3.45296176819532,0.646984300922105,0.564581933817616,1.14595289393569,0.251814643577545,0.430117110777087
Adamts9,ENSMUSG00000030022,44.7002830670252,-0.64678399424219,0.293296445345183,-2.20522275161223,0.0274384674126399,0.0859405996396268
Erp27,ENSMUSG00000030219,0.149071098640294,0.646536288099535,2.6086305580039,0.247845094858606,0.804254262534916,NA
Pinlyp,ENSMUSG00000011632,0.137269480370233,0.646378664560675,2.66582378653411,0.242468638709629,0.808417054603249,NA
Scrg1,ENSMUSG00000031610,0.136350148388272,0.646366123137898,2.67055019059194,0.242034815677674,0.808753186079161,NA
C1qtnf9,ENSMUSG00000071347,74.7373709916858,-0.646273902332024,0.16975737168113,-3.80704470110422,1.40637332529807e-4,0.00107461183149417
Chgb,ENSMUSG00000027350,3.14591070274404,0.642505838738705,0.520732839503665,1.23384927931779,0.217259072511369,0.388506821158957
C1qb,ENSMUSG00000036905,58.2812519852407,0.641135783758005,0.179648396240176,3.56883666749162,3.58569870036753e-4,0.00240170668109141
Itih2,ENSMUSG00000037254,2.25673700216393,0.640795350933304,0.5833078078275,1.09855438643949,0.271962482855172,0.452999680922746
Txndc5,ENSMUSG00000038991,183.211462297632,0.63779355418222194,0.107529627502851,5.93132859281329,3.00493155606121e-9,7.63859032149957e-8
Adamts17,ENSMUSG00000058145,0.519750536398337,-0.632115038111917,1.27379987100477,-0.496243603489541,0.619722550619984,NA
Sema3b,ENSMUSG00000057969,66.1587109819675,0.627994161899323,0.191897114296636,3.27255656866504,0.00106579542585083,0.00610022414138224
6030468B19Rik,ENSMUSG00000025573,0.148429329858625,-0.627749032833552,2.58294513814494,-0.243036146437241,0.807977395949511,NA
Serpina12,ENSMUSG00000041567,0.148285964536699,-0.627749032081629,2.58361228663926,-0.242973388587728,0.808026012627995,NA
Il17f,ENSMUSG00000041872,0.136995479518786,-0.627748969003835,2.63897789075526,-0.237875796990545,0.811977427962041,NA
Gzmb,ENSMUSG00000015437,0.135858302420358,-0.627748962193866,2.64488592330759,-0.2373444376795,0.812389590513274,NA
Prg2,ENSMUSG00000027073,0.128112343779817,-0.627748913278833,2.68694071637535,-0.233629610602521,0.815272537887927,NA
1600015I10Rik,ENSMUSG00000029813,0.127610190352281,-0.627748909945796,2.68978237263308,-0.233382788263007,0.815464177172146,NA
Tinag,ENSMUSG00000032357,0.126498635559522,-0.627748902493166,2.69612544498884,-0.232833714640368,0.81589053179275,NA
Wnt1,ENSMUSG00000022997,0.123650581689019,-0.627748882913355,2.71271951284026,-0.231409432468782,0.816996737969695,NA
Agr2,ENSMUSG00000020581,0.119025101188422,-0.627748849535183,2.74077619852407,-0.229040535988757,0.818837410261221,NA
Pspn,ENSMUSG00000002664,0.115898518186441,-0.627748825777581,2.76057240934579,-0.227398065579575,0.820114224336694,NA
Rln3,ENSMUSG00000045232,0.139312808449855,-0.627748425594362,3.07493285346698,-0.20415028734256,0.838236058108306,NA
Psapl1,ENSMUSG00000043430,0.12808471141107,-0.627748324805781,3.14916314745262,-0.199338140138459,0.841998246272006,NA
Serpina1e,ENSMUSG00000072849,0.0987974361199537,-0.627747976654689,3.39310393430913,-0.185006999139419,0.853223545823338,NA
Prss8,ENSMUSG00000030800,0.0931705106648274,-0.627747889479596,3.45148723699315,-0.181877505659408,0.855678857936942,NA
Apod,ENSMUSG00000022548,287.466876077236,0.627148705468421,0.270520683143672,2.31830223915022,0.0204329008145197,0.0681325430360092
C1qa,ENSMUSG00000036887,53.9432963363205,0.625672699266837,0.196554408252825,3.18320359654331,0.00145655156502212,0.00794863687876117
Bdnf,ENSMUSG00000048482,8.27275247404217,0.62430817372839,0.38786032365907,1.60962113329529,0.107480591737905,0.237238774414031
Dcn,ENSMUSG00000019929,4440.31029752046,-0.624054858202936,0.183221462121916,-3.40601396242373,6.5918807865901e-4,0.00407114364423177
Prelp,ENSMUSG00000041577,240.676527475681,-0.623019713080913,0.290104497585817,-2.14756999035017,0.0317479315461979,0.0961207778597802
Apoe,ENSMUSG00000002985,262.015954435257,0.621619865820565,0.224283687896292,2.77157858269211,0.00557852054721266,0.0239714481457236
Adamts10,ENSMUSG00000024299,40.5637490940989,-0.619760118720713,0.224313188380162,-2.76292322888458,0.00572862388670572,0.0245290316041872
Mfap2,ENSMUSG00000060572,9.18834456029731,0.614475455460169,0.300163639620605,2.04713487695192,0.0406448433981513,0.115846726058324
Tfpi,ENSMUSG00000027082,10.7306493808606,-0.613742369293496,0.305101265117334,-2.01160217758345,0.044261889680481,0.12371194501024
Colgalt2,ENSMUSG00000032649,15.1478698820663,-0.612533871575703,0.288205491309032,-2.12533726818865,0.0335584806574997,0.100165091957195
Ntn1,ENSMUSG00000020902,32.389962633675,-0.612356306715836,0.223158007531023,-2.74404810067461,0.00606866449942443,0.025788768400248
Sema3g,ENSMUSG00000021904,22.5715286463038,-0.611664591135671,0.274231884287328,-2.23046489552176,0.0257165954609923,0.0816843083903066
Mettl9,ENSMUSG00000030876,65.3715314608668,0.610203474904273,0.138557291863993,4.40397951414383,1.06282984080965e-5,1.13469354098837e-4
Timp4,ENSMUSG00000030317,394.188291502654,-0.610190328814194,0.241563471614629,-2.52600413769364,0.0115368122473039,0.0435053292945134
H2-Q6,ENSMUSG00000073409,31.0673599759625,-0.609576875155405,0.334052012940553,-1.82479629381513,0.0680317753645189,0.169918368804042
Kazald1,ENSMUSG00000025213,19.48555409764,-0.609194791949986,0.309277360643904,-1.9697361316123,0.0488686197382703,0.13294622271807
Il12a,ENSMUSG00000027776,17.3194070566265,-0.608954925768391,0.364649598704586,-1.66997283949221,0.0949247374598049,0.217134387258985
Kdelc2,ENSMUSG00000034487,28.4758299126058,-0.607921519505591,0.209873233010856,-2.89661292573763,0.00377214855012155,0.0175158446705644
Ccdc112,ENSMUSG00000071855,0.7485355462044,-0.607529488308476,1.05656480963997,-0.575004469925036,0.565288273943661,0.724391674025275
Il34,ENSMUSG00000031750,14.7241840021072,-0.604299492261193,0.2828814710143,-2.13622861226795,0.0326607843644371,0.0982192154392557
Dnajb11,ENSMUSG00000004460,219.019096125214,0.603867560627442,0.117878248853927,5.12280735842745,3.01019850769056e-7,4.73524143628229e-6
Chrdl1,ENSMUSG00000031283,20.0630350907987,-0.603819791204332,0.338815198988573,-1.78215083917973,0.0747246371441166,0.181740223394171
Sostdc1,ENSMUSG00000036169,2.0014053081846,-0.601334227329261,0.678712676957551,-0.885992331872813,0.37562165930782,0.56082423595371
Gdf11,ENSMUSG00000025352,59.5185385820032,-0.59976072356033,0.240360550458991,-2.49525441015603,0.0125866850560981,0.0464881087662757
Sema3c,ENSMUSG00000028780,163.625190008904,-0.598381158039992,0.200202322599277,-2.98888219812368,0.0028000006340592,0.0137028735002277
Fanca,ENSMUSG00000032815,4.17836588287613,-0.598121637776253,0.525012720125142,-1.13925170733708,0.254598184486043,0.433376639364655
Calr3,ENSMUSG00000019732,28.6784401530915,0.597195138313297,0.279680258157182,2.13527812884694,0.0327382983416228,0.0983704238812267
Tor3a,ENSMUSG00000060519,54.9730475190409,0.596317658459424,0.146714840367309,4.0644672138586,4.81423052596032e-5,4.24552753645163e-4
Ppt2,ENSMUSG00000015474,102.296519135059,-0.596278210862446,0.177442538113666,-3.36040172329187,7.78292146174196e-4,0.0046850189498125
Ly6g5b,ENSMUSG00000043807,0.509127094509584,0.593200812351318,1.1689149084958,0.507479892710642,0.611818141232246,NA
Sfrp4,ENSMUSG00000021319,19.469413986321,-0.592875249330669,0.343886324041889,-1.72404427824368,0.0846998500848329,0.199448768077831
Cbln2,ENSMUSG00000024647,1.1233270324211,-0.592785387554192,1.02607978363929,-0.577718611170474,0.563454111885798,0.722905286904864
Gsn,ENSMUSG00000026879,2684.27939456802,-0.592777807125409,0.149197735568612,-3.97310190309697,7.09426802696515e-5,5.91621294600518e-4
Il4i1,ENSMUSG00000074141,24.1032938116035,-0.589367520680355,0.307743603359307,-1.91512516993647,0.0554765426049332,0.146173675090332
Sema3e,ENSMUSG00000063531,3.6664149215658,0.589063865491928,0.57969813013847,1.01615622833081,0.30955499667191,0.49436524525805
Nhlrc3,ENSMUSG00000042997,33.6404020427653,0.584924969534495,0.144938716079078,4.03567097431277,5.44464733199808e-5,4.73224522743541e-4
Mcpt4,ENSMUSG00000061068,23.912774026196,-0.583700680999899,0.267914641176626,-2.17868153243289,0.0293553346027339,0.0904836911540442
Fuca1,ENSMUSG00000028673,100.788171722192,0.583224308723152,0.142005105869991,4.10706576464305,4.00717164095075e-5,3.61888978745894e-4
C6,ENSMUSG00000022181,1.92135344472972,0.581534395849581,0.810188307691277,0.717776830804593,0.472894901407785,0.649523398231101
Angptl8,ENSMUSG00000047822,2.80380803052668,-0.579824620401519,0.856223869961193,-0.677188105521747,0.498286613531418,0.67074104649705
Erfe,ENSMUSG00000047443,5.42749685995816,0.57500360920747,0.413602906718869,1.39023106430513,0.164458723265789,0.320653666397511
Col9a1,ENSMUSG00000026147,1.20721905456565,-0.573825986590171,0.963880350601313,-0.59532906364591,0.551623532164123,0.7139130194294
Gpld1,ENSMUSG00000021340,226.98546743243,0.573234234773011,0.109905004338966,5.21572459981036,1.83100047660452e-7,3.05389891745136e-6
Plac9a,ENSMUSG00000095304,0.74377230462225,-0.571043597249628,1.09278947265561,-0.522555909933799,0.601283329382899,0.75218756284548
C8g,ENSMUSG00000015083,2.63848865887622,-0.567144093497721,0.577996753944243,-0.981223665405622,0.326482456361176,0.51166206855088
Sarm1,ENSMUSG00000050132,2.04947557278553,0.567135638466533,0.593938832566116,0.954872130546204,0.339642364997197,0.52565775525286
Fam172a,ENSMUSG00000064138,68.8978694849127,-0.566958023586164,0.155060469617615,-3.65636725455755,2.5581478695465e-4,0.00180740803223421
Chtf18,ENSMUSG00000019214,1.65679157922207,-0.566036080586072,0.739865911160179,-0.765052250749699,0.444240431479604,0.62538233886107
Uggt2,ENSMUSG00000042104,32.8810146771738,-0.564271615396607,0.177299907666641,-3.18258268051415,0.00145967833427045,0.00796312559927308
Ids,ENSMUSG00000035847,290.520680011709,-0.561806848788093,0.112709398910176,-4.98456077505856,6.2102723873187e-7,9.02869833122759e-6
Comp,ENSMUSG00000031849,31.5216635589439,-0.561238068267903,0.358219814439236,-1.56674211097584,0.117174983381255,0.252605808010255
Edn1,ENSMUSG00000021367,9.17976941235304,-0.559752467980826,0.397112860495803,-1.40955512566872,0.15867108527224,0.312897182755281
Tslp,ENSMUSG00000024379,1.69727041123083,0.557539626641485,0.882554216047683,0.631734137692184,0.527560617094422,0.694560007983772
Rarres2,ENSMUSG00000009281,19.5190805506974,-0.557171813354967,0.293014141562489,-1.90151850823263,0.0572341305948821,0.14952095500867
Cst6,ENSMUSG00000024846,35.4734871208608,0.554258041113241,0.197828349304913,2.80171190358043,0.00508322454254982,0.0222625186958221
Pamr1,ENSMUSG00000027188,27.8012474374807,0.553445382461315,0.242249481905587,2.2846091480064,0.0223357560533361,0.0729076051874415
Angpt1,ENSMUSG00000022309,28.0352697499831,0.551911652215941,0.233778489552454,2.36083162857507,0.0182340071077018,0.06208133150506
Lefty1,ENSMUSG00000038793,2.36217884223883,-0.551882424551305,0.615918896379938,-0.896030999852404,0.370236206889049,0.555831800772059
2210407C18Rik,ENSMUSG00000037145,0.330100341881844,0.550036018202935,1.63520650057098,0.336370983121015,0.736591128076952,NA
Lama3,ENSMUSG00000024421,11.0818013472786,-0.549909890773144,0.3359908966175,-1.63668092293338,0.101697157095739,0.227930728272338
Angpt4,ENSMUSG00000027460,1.14253540960085,0.546720841088545,0.840261698881684,0.650655434867713,0.515268937123283,0.684174354130263
Saa3,ENSMUSG00000040026,0.17621394329725,0.545770358882011,2.54566835835555,0.21439177538215,0.830241554860021,NA
Zg16,ENSMUSG00000049350,0.215859812218542,0.543758322669163,2.10503425140993,0.25831328982175,0.796165130438966,NA
Fbln1,ENSMUSG00000006369,35.2211964324643,-0.543691149587829,0.247756323825443,-2.19445922183963,0.028202412432178,0.0877795536497755
Ces4a,ENSMUSG00000060560,0.235163764105259,0.543480078840607,2.05984492652618,0.263845142826921,0.791899247742638,NA
Cort,ENSMUSG00000028971,0.224649409918035,0.541912925010168,1.84826728874082,0.293200517214889,0.769368888773759,NA
Col12a1,ENSMUSG00000032332,34.4277439585676,0.540744281404228,0.338301311869115,1.59841024090807,0.109951706976042,0.241134709440785
Slit2,ENSMUSG00000031558,5.76962495380865,0.540297669569962,0.596768378709833,0.905372484276134,0.365268087785339,0.550970514184874
Wfikkn1,ENSMUSG00000071192,1.22070352276794,0.539002931868497,0.745806491798562,0.72271150465405,0.469857145939464,0.646561125575756
Coasy,ENSMUSG00000001755,31.7154912662164,0.534009759049294,0.203004934746431,2.63052600034729,0.00852528481117811,0.0341072013102335
Xrcc5,ENSMUSG00000026187,134.177041895672,-0.531574891290425,0.204291850524962,-2.60203669370293,0.00926719362537574,0.0364023647202041
Cbln3,ENSMUSG00000040380,0.791165444676737,0.530691225432037,0.994661094366903,0.533539743775562,0.593660006797495,0.746286382269674
Gtpbp3,ENSMUSG00000007610,30.5115275080501,-0.528269595206239,0.205851263646539,-2.56626841073618,0.0102799246037939,0.0395700906242732
Mmrn2,ENSMUSG00000041445,70.1542391173837,-0.527480887133763,0.199804917869572,-2.63997949979435,0.00829110423325429,0.0333600830400713
Thbs2,ENSMUSG00000023885,111.579107110979,-0.524945256455722,0.243950246577526,-2.15185376452939,0.0314088737592619,0.0954194348780745
Angptl2,ENSMUSG00000004105,148.280341664799,0.52381822995404,0.222498921291108,2.35425064946134,0.01856009129006,0.0629700062080246
Ces1f,ENSMUSG00000031725,4.39110990649759,-0.521346442999454,0.777505749511671,-0.67053709033907,0.502515470527174,0.674563275570874
